年,期,登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
2025,0,3685,荒井 輝年,アライ テルトシ,岡山,A2,S,490228,1,50,170,57,O,5.84,41.9,33,22,131,2,0,0.16,27,81.4,0.15,3.3,22,59.0,0.15,3.5,23,34.7,0.18,3.0,19,31.5,0.13,2.6,21,19.0,0.17,3.3,19,10.5,0.18,3.9,A1,A2,A1,53.0,51.0,2025,1,2024-05-01,2024-10-31,73,19,3,2,0,2,0,1,0,0,0,0,0,0,0,6,7,3,3,1,2,0,0,0,0,0,0,0,0,4,4,3,8,1,3,0,0,0,0,0,0,0,0,1,5,6,4,3,0,0,0,0,0,0,0,0,0,3,1,4,5,4,4,0,0,0,0,0,0,0,0,0,2,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,岡山
2025,0,3686,鳥居塚 孝博,トリイヅカ タカヒロ,群馬,A2,S,500131,1,49,157,52,A,5.95,37.2,29,22,137,1,0,0.13,31,87.1,0.11,2.0,20,50.0,0.13,2.7,21,33.3,0.15,2.7,16,12.5,0.12,2.4,25,12.0,0.13,2.6,22,9.0,0.17,4.1,A2,A2,A2,53.0,52.0,2025,1,2024-05-01,2024-10-31,73,22,5,2,2,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,0,0,0,0,0,0,0,1,0,3,4,7,3,4,0,0,0,0,0,0,0,0,0,1,1,6,6,2,0,0,0,0,0,0,0,0,0,0,3,8,6,6,2,0,0,0,0,0,0,0,0,0,2,3,7,4,5,0,0,0,0,0,0,1,0,0,0,0,2,群馬
2025,0,3687,花田 和明,ハナダ カズアキ,愛知,B1,S,441208,1,55,163,52,A,4.13,20.6,3,10,63,1,0,0.18,10,50.0,0.16,3.1,14,28.5,0.17,3.0,16,6.2,0.18,3.9,16,12.5,0.19,4.4,5,20.0,0.19,4.6,2,0.0,0.18,5.5,B1,A2,B1,49.0,45.0,2025,1,2024-05-01,2024-10-31,74,1,4,2,0,1,1,1,0,0,0,0,0,0,0,2,2,3,5,2,0,0,0,0,0,0,0,0,0,0,1,2,3,7,3,0,0,0,0,0,0,0,0,0,2,2,3,3,5,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,愛知
2025,0,3690,河合 三弘,カワイ ミツヒロ,愛知,B1,S,451002,1,54,159,52,A,4.8,26.4,9,23,121,0,0,0.19,19,47.3,0.18,3.4,21,33.3,0.2,4.8,25,32.0,0.18,4.0,18,22.2,0.16,3.1,19,15.7,0.19,4.2,19,5.2,0.21,4.8,B1,B1,B1,48.0,48.0,2025,1,2024-05-01,2024-10-31,74,4,5,5,1,2,2,0,0,0,0,0,0,0,0,0,7,6,6,1,1,0,0,0,0,0,1,0,0,3,5,2,8,3,4,0,0,0,0,0,0,0,0,0,4,3,5,4,2,0,0,0,0,0,1,0,0,2,1,4,5,4,3,0,0,0,0,0,0,0,0,0,1,4,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,愛知
2025,0,3692,竹腰 正樹,タケゴシ マサキ,福井,B1,S,460403,1,53,164,54,O,4.31,22.0,9,13,100,0,0,0.17,15,46.6,0.17,3.2,20,30.0,0.17,4.3,21,23.8,0.14,3.1,16,12.5,0.18,3.2,13,7.6,0.15,3.6,15,6.6,0.18,4.3,B1,B1,B1,48.0,45.0,2025,1,2024-05-01,2024-10-31,74,4,3,3,2,1,2,0,0,0,0,0,0,0,0,1,5,0,4,4,6,0,0,0,0,0,0,0,0,4,1,6,5,2,2,0,0,0,0,0,0,1,0,0,2,5,4,1,3,1,0,0,0,0,0,0,0,0,1,1,3,2,6,0,0,0,0,0,0,0,0,0,1,2,4,0,8,0,0,0,0,0,0,0,0,0,0,1,0,石川
2025,0,3696,白井 友晴,シライ トモハル,埼玉,A2,S,470426,1,52,165,54,A,5.68,32.1,15,22,115,0,0,0.17,19,68.4,0.18,4.4,21,28.5,0.19,4.0,19,15.7,0.17,4.0,21,38.1,0.15,3.0,15,33.3,0.15,2.7,19,10.5,0.19,4.2,A2,B1,B1,51.0,52.0,2025,1,2024-05-01,2024-10-31,74,9,4,2,1,2,1,0,0,0,0,0,0,0,0,1,5,6,8,1,0,0,0,0,0,0,0,0,0,0,3,6,7,3,0,0,0,0,0,0,0,0,0,3,5,6,4,2,0,0,0,0,0,0,0,1,0,1,4,2,5,1,2,0,0,0,0,0,0,0,0,1,1,7,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,埼玉
2025,0,3697,勝野 竜司,カツノ タツジ,兵庫,B2,S,470621,1,52,165,57,B,4.67,23.8,5,5,42,0,0,0.16,6,100.0,0.11,2.5,9,11.1,0.17,3.7,6,0.0,0.12,3.2,5,40.0,0.14,3.4,9,11.1,0.19,4.0,7,0.0,0.19,3.9,B1,B1,B2,48.0,46.0,2025,1,2024-05-01,2024-10-31,74,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,兵庫
2025,0,3699,富永 正人,トミナガ マサト,埼玉,B1,S,471119,1,52,166,53,A,5.29,36.9,17,24,111,2,0,0.17,17,76.4,0.16,3.7,18,38.8,0.17,4.4,22,40.9,0.17,3.5,14,28.5,0.16,3.1,21,23.8,0.16,3.4,19,15.7,0.18,3.7,B1,B1,B1,48.0,49.0,2025,1,2024-05-01,2024-10-31,74,6,7,1,2,0,1,0,0,0,0,0,0,0,0,5,2,4,2,4,1,0,0,0,0,0,0,0,0,2,7,2,4,3,4,0,0,0,0,0,0,0,0,1,3,3,5,2,0,0,0,0,0,0,0,0,0,2,3,2,6,6,1,0,0,0,0,0,0,1,0,1,2,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
2025,0,3701,大西 隆洋,オオニシ タカヒロ,香川,B1,S,480219,1,51,171,58,B,4.08,22.3,11,12,103,0,0,0.15,14,57.1,0.15,2.7,18,22.2,0.18,4.0,19,31.5,0.18,3.8,21,19.0,0.12,2.2,12,8.3,0.11,2.5,19,0.0,0.14,2.9,B1,B1,B1,45.0,45.0,2025,1,2024-05-01,2024-10-31,74,5,3,1,1,1,3,0,0,0,0,0,0,0,0,2,2,3,2,5,4,0,0,0,0,0,0,0,0,2,4,0,4,3,6,0,0,0,0,0,0,0,0,2,2,2,10,4,1,0,0,0,0,0,0,0,0,0,1,0,2,4,4,0,0,0,0,0,0,0,1,0,0,3,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,愛媛
2025,0,3702,貞兼 淳二,サダカネ ジュンジ,福岡,B1,S,480424,1,51,162,58,A,4.68,23.7,7,12,80,0,0,0.13,14,57.1,0.15,2.1,12,33.3,0.12,2.5,13,23.0,0.12,2.2,13,15.3,0.11,2.0,16,12.5,0.12,2.4,12,0.0,0.17,4.7,A2,A2,A2,51.0,48.0,2025,1,2024-05-01,2024-10-31,74,4,4,6,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,2,0,0,0,0,0,0,0,0,1,2,2,4,3,1,0,0,0,0,0,0,0,0,0,2,3,1,3,4,0,0,0,0,0,0,0,0,1,1,2,8,3,1,0,0,0,0,0,0,0,0,0,0,1,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,福岡
2025,0,3703,鳥飼 眞,トリカイ マコト,福岡,A2,S,481024,1,51,157,50,B,5.85,43.0,18,25,100,3,0,0.16,13,76.9,0.17,3.2,17,58.8,0.15,3.1,21,38.1,0.16,3.1,21,47.6,0.15,3.1,18,22.2,0.17,3.3,10,10.0,0.15,3.3,B1,B2,B2,51.0,51.0,2025,1,2024-05-01,2024-10-31,74,5,5,2,0,1,0,0,0,0,0,0,0,0,0,5,5,2,2,1,2,0,0,0,0,0,0,0,0,2,6,4,3,4,2,0,0,0,0,0,0,0,0,3,7,5,3,1,2,0,0,0,0,0,0,0,0,2,2,2,2,7,3,0,0,0,0,0,0,0,0,1,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,福岡
2025,0,3704,本部 めぐみ,ホンブ メグミ,三重,B1,S,481128,2,51,157,47,AB,4.15,19.1,6,7,68,0,0,0.22,15,40.0,0.2,3.9,12,33.3,0.18,3.8,13,7.6,0.28,4.8,11,9.0,0.19,4.0,12,8.3,0.23,4.3,5,0.0,0.25,4.4,B2,B1,B2,46.0,46.0,2025,1,2024-05-01,2024-10-31,74,3,3,2,4,2,1,0,0,0,0,0,0,0,0,2,2,5,0,2,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,3,4,3,0,0,0,0,0,0,0,0,1,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,神奈川
2025,0,3708,岡部 貴司,オカベ タカシ,岡山,B1,S,490617,1,50,170,58,B,5.07,29.4,14,24,129,0,0,0.16,19,68.4,0.17,2.7,23,21.7,0.17,2.9,21,19.0,0.15,3.1,24,37.5,0.16,3.0,24,20.8,0.15,3.1,18,11.1,0.16,4.1,B1,B1,B1,50.0,49.0,2025,1,2024-05-01,2024-10-31,74,9,4,2,1,2,1,0,0,0,0,0,0,0,0,2,3,5,6,5,2,0,0,0,0,0,0,0,0,0,4,7,5,4,1,0,0,0,0,0,0,0,0,3,6,8,3,4,0,0,0,0,0,0,0,0,0,0,5,2,8,5,4,0,0,0,0,0,0,0,0,0,2,3,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,岡山
2025,0,3710,吉永 泰弘,ヨシナガ ヤスヒロ,香川,B1,S,490709,1,50,167,55,O,4.57,20.2,7,13,99,0,0,0.17,14,78.5,0.13,2.4,20,15.0,0.14,2.9,15,6.6,0.17,3.4,19,10.5,0.18,3.7,16,12.5,0.2,3.8,15,6.6,0.19,4.6,B1,B1,B1,47.0,48.0,2025,1,2024-05-01,2024-10-31,74,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,8,3,4,0,0,0,0,0,0,0,0,1,0,4,7,2,1,0,0,0,0,0,0,0,0,1,1,4,4,6,3,0,0,0,0,0,0,0,0,0,2,3,6,2,3,0,0,0,0,0,0,0,0,0,1,3,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,香川
2025,0,3711,江本 真治,エモト シンジ,山口,A2,S,490802,1,50,168,55,O,5.82,37.7,24,27,135,3,0,0.16,28,75.0,0.14,2.8,20,40.0,0.13,2.5,20,35.0,0.13,2.9,22,36.3,0.18,3.4,23,21.7,0.18,3.7,22,9.0,0.17,4.0,A2,A2,A1,53.0,52.0,2025,1,2024-05-01,2024-10-31,74,14,7,3,1,3,0,0,0,0,0,0,0,0,0,3,5,3,6,2,1,0,0,0,0,0,1,0,0,1,6,7,2,4,0,0,0,0,0,0,0,0,0,3,5,5,4,4,1,0,0,0,0,0,0,0,0,2,3,3,6,6,3,0,0,0,0,0,0,0,0,1,1,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,山口
2025,0,3712,淺香 文武,アサカ フミタケ,三重,B1,S,490823,1,50,168,56,A,5.24,35.5,10,32,118,1,0,0.14,19,73.6,0.13,2.0,19,31.5,0.1,2.7,24,33.3,0.13,2.5,19,47.3,0.15,2.9,17,17.6,0.16,3.5,20,10.0,0.18,4.7,B1,B1,B1,49.0,50.0,2025,1,2024-05-01,2024-10-31,74,7,7,3,1,1,0,0,0,0,0,0,1,0,0,0,6,4,5,1,3,0,0,0,0,0,0,0,0,2,6,5,6,2,3,0,0,0,0,0,0,0,0,1,8,0,1,4,5,0,0,0,0,0,0,0,0,0,3,5,7,0,2,0,0,0,0,0,0,0,0,0,2,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,三重
2025,0,3713,伊藤 誠二,イトウ セイジ,愛知,A2,S,490920,1,50,158,56,B,5.95,40.9,20,30,122,2,0,0.14,27,62.9,0.13,2.5,17,47.0,0.14,3.3,19,42.1,0.12,2.7,19,52.6,0.15,2.9,19,21.0,0.13,2.8,21,14.2,0.16,4.0,A2,A2,A2,52.0,52.0,2025,1,2024-05-01,2024-10-31,74,12,5,7,1,0,1,1,0,0,0,0,0,0,0,1,7,4,2,2,1,0,0,0,0,0,0,0,0,0,8,6,4,0,1,0,0,0,0,0,0,0,0,5,5,2,2,2,3,0,0,0,0,0,0,0,0,1,3,4,6,2,3,0,0,0,0,0,0,0,0,1,2,2,7,6,3,0,0,0,0,0,1,0,0,0,0,0,0,愛知
2025,0,3714,梶原 正,カジワラ タダシ,福岡,B1,S,491110,1,50,164,57,O,4.51,26.2,12,15,103,1,0,0.15,16,62.5,0.15,2.8,18,33.3,0.17,3.1,17,29.4,0.13,3.4,17,23.5,0.13,2.2,14,7.1,0.15,3.2,21,4.7,0.19,3.5,B1,B1,B1,47.0,47.0,2025,1,2024-05-01,2024-10-31,74,7,3,1,3,2,0,0,0,0,0,0,0,0,0,2,4,2,6,4,0,0,0,0,0,0,0,0,0,2,3,0,3,8,1,0,0,0,0,0,0,0,0,1,3,2,4,4,3,0,0,0,0,0,0,0,0,0,1,4,3,4,2,0,0,0,0,0,0,0,0,0,1,1,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,福岡
2025,0,3715,倉尾 大介,クラオ ダイスケ,福岡,B1,S,491205,1,50,164,55,O,5.45,34.6,9,17,75,0,0,0.13,10,70.0,0.11,3.0,15,46.6,0.11,1.9,13,46.1,0.13,2.2,12,33.3,0.16,2.6,14,14.2,0.15,3.2,11,0.0,0.15,2.5,B1,B1,B1,50.0,51.0,2025,1,2024-05-01,2024-10-31,74,2,5,2,1,0,0,0,0,0,0,0,0,0,0,2,5,2,5,1,0,0,0,0,0,0,0,0,0,2,4,3,0,4,0,0,0,0,0,0,0,0,0,3,1,3,2,3,0,0,0,0,0,0,0,0,0,0,2,1,5,3,3,0,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,福岡
2025,0,3716,石渡 鉄兵,イシワタ テッペイ,東京,A1,S,491206,1,50,160,56,O,6.36,37.9,26,18,116,6,2,0.12,24,70.8,0.11,3.0,19,47.3,0.11,2.3,18,44.4,0.14,3.2,19,26.3,0.11,2.7,17,23.5,0.11,2.6,19,5.2,0.15,3.9,A1,A1,A1,66.0,65.0,2025,1,2024-05-01,2024-10-31,74,14,3,1,2,1,3,0,0,0,0,0,0,0,0,3,6,4,3,2,1,0,0,0,0,0,0,0,0,5,3,2,2,3,3,0,0,0,0,0,0,0,0,2,3,4,1,5,4,0,0,0,0,0,0,0,0,2,2,1,5,4,3,0,0,0,0,0,0,0,0,0,1,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,千葉
2025,0,3717,立間 充宏,タツマ ミツヒロ,岡山,A2,S,500212,1,49,164,55,AB,6.06,42.7,29,18,110,3,0,0.14,21,90.4,0.14,3.0,20,45.0,0.15,3.0,17,47.0,0.18,3.4,20,20.0,0.1,2.3,12,41.6,0.11,1.7,19,10.5,0.15,3.1,A2,A1,A1,51.0,51.0,2025,1,2024-05-01,2024-10-31,74,14,5,0,2,0,0,0,0,0,0,0,0,0,0,5,4,4,2,1,4,0,0,0,0,0,0,0,0,3,5,5,1,1,2,0,0,0,0,0,0,0,0,2,2,7,5,2,2,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,0,0,0,0,0,1,0,2,0,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,岡山
2025,0,3718,伊達 正利,ダテ マサトシ,静岡,B1,S,500218,1,49,168,55,A,4.28,20.6,7,11,87,0,0,0.2,12,50.0,0.15,3.5,14,42.8,0.2,4.4,13,30.7,0.18,3.7,16,0.0,0.21,4.5,18,11.1,0.21,4.7,14,0.0,0.21,4.8,B1,B1,B1,45.0,46.0,2025,1,2024-05-01,2024-10-31,74,3,3,1,3,1,0,1,0,0,0,0,0,0,0,3,3,4,2,0,2,0,0,0,0,0,0,0,0,1,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,7,1,4,4,0,0,0,0,0,0,0,0,0,2,2,2,8,4,0,0,0,0,0,0,0,0,0,0,1,3,4,6,0,0,0,0,0,0,0,0,0,0,2,0,静岡
2025,0,3719,辻 栄蔵,ツジ エイゾウ,広島,A1,S,500323,1,49,168,54,O,6.83,45.9,23,34,124,3,0,0.15,27,77.7,0.13,2.7,22,54.5,0.18,4.5,17,23.5,0.14,3.5,16,37.5,0.14,3.5,20,40.0,0.14,3.3,22,27.2,0.17,4.2,A1,A1,A1,67.0,66.0,2025,1,2024-05-01,2024-10-31,74,12,9,0,3,2,0,1,0,0,0,0,0,0,0,2,10,1,4,3,2,0,0,0,0,0,0,0,0,2,2,8,4,1,0,0,0,0,0,0,0,0,0,3,3,7,0,1,2,0,0,0,0,0,0,0,0,4,4,0,4,5,3,0,0,0,0,0,0,0,0,0,6,6,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,広島
2025,0,3721,守田 俊介,モリタ シュンスケ,滋賀,A1,S,500812,1,49,171,55,A,7.0,48.9,23,24,96,4,0,0.12,18,94.4,0.1,2.6,19,52.6,0.12,2.8,14,57.1,0.09,2.7,20,35.0,0.12,2.9,15,26.6,0.14,3.2,10,10.0,0.12,2.5,A1,A1,A1,59.0,68.0,2025,1,2024-05-01,2024-10-31,74,14,3,0,0,0,1,0,0,0,0,0,0,0,0,4,6,4,3,0,2,0,0,0,0,0,0,0,0,2,6,1,2,1,2,0,0,0,0,0,1,0,0,2,5,4,1,2,5,1,0,0,0,0,0,0,0,1,3,3,4,2,2,0,0,0,0,0,1,0,0,0,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,京都
2025,0,3722,西村 秀樹,ニシムラ ヒデキ,福岡,B1,S,450712,1,54,157,54,A,3.97,18.9,6,8,74,0,0,0.17,11,45.4,0.15,2.6,12,25.0,0.17,3.4,15,20.0,0.16,3.2,13,15.3,0.16,3.0,12,8.3,0.18,3.3,11,0.0,0.22,3.9,B1,B1,B1,43.0,45.0,2025,1,2024-05-01,2024-10-31,75,4,1,3,1,2,0,0,0,0,0,0,1,0,0,2,1,3,2,2,2,0,0,0,0,0,0,0,0,0,3,1,2,2,7,0,0,0,0,0,0,0,0,0,2,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,0,0,0,0,0,0,0,0,0,0,1,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,福岡
2025,0,3726,桂林 寛,カツラバヤシ ヒロシ,福岡,B1,S,460710,1,53,165,54,A,5.0,33.3,12,22,102,0,0,0.16,14,78.5,0.17,3.4,18,33.3,0.17,3.7,22,45.4,0.15,2.6,14,21.4,0.14,2.9,21,19.0,0.14,2.6,13,0.0,0.18,3.7,B1,B1,B1,48.0,48.0,2025,1,2024-05-01,2024-10-31,75,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,3,3,0,0,0,0,0,0,0,0,5,5,2,1,6,2,1,0,0,0,0,0,0,0,1,2,1,5,4,1,0,0,0,0,0,1,0,0,1,3,4,6,5,2,0,0,0,0,0,0,0,0,0,0,1,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,福岡
2025,0,3730,塩崎 優司,シオサキ ユウジ,愛知,B1,S,470619,1,52,165,53,A,4.26,22.2,8,20,126,0,0,0.16,18,50.0,0.15,3.5,21,23.8,0.15,3.2,22,27.2,0.15,2.9,25,16.0,0.17,3.0,21,14.2,0.19,3.6,19,5.2,0.17,4.1,B1,B1,B1,47.0,47.0,2025,1,2024-05-01,2024-10-31,75,6,3,3,2,2,2,0,0,0,0,0,0,0,0,0,5,1,7,5,3,0,0,0,0,0,0,0,0,2,4,7,2,7,0,0,0,0,0,0,0,0,0,0,4,2,7,9,3,0,0,0,0,0,0,0,0,0,3,1,4,9,4,0,0,0,0,0,0,0,0,0,1,2,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,愛知
2025,0,3731,高濱 芳久,タカハマ ヨシヒサ,広島,B1,S,480711,1,51,160,54,A,4.91,34.2,15,21,105,0,0,0.19,15,60.0,0.2,3.9,29,55.1,0.18,4.3,23,34.7,0.19,3.8,20,15.0,0.17,3.3,17,0.0,0.19,4.2,1,0.0,0.16,1.0,B1,B1,B1,49.0,48.0,2025,1,2024-05-01,2024-10-31,75,8,1,2,1,1,2,0,0,0,0,0,0,0,0,6,10,3,3,5,2,0,0,0,0,0,0,0,0,1,7,5,2,4,4,0,0,0,0,0,0,0,0,0,3,3,5,3,6,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,広島
2025,0,3736,岡本 猛,オカモト タケシ,大阪,B1,S,481118,1,51,172,53,A,5.19,32.5,16,28,135,0,0,0.16,20,80.0,0.17,3.5,22,31.8,0.16,4.0,29,31.0,0.16,2.8,19,26.3,0.13,2.9,26,23.0,0.16,3.0,19,5.2,0.17,3.5,B1,B1,A2,49.0,49.0,2025,1,2024-05-01,2024-10-31,75,8,8,1,2,0,1,0,0,0,0,0,0,0,0,4,3,4,4,4,3,0,0,0,0,0,0,0,0,2,7,9,5,3,3,0,0,0,0,0,0,0,0,1,4,1,3,5,5,0,0,0,0,0,0,0,0,1,5,9,2,6,3,0,0,0,0,0,0,0,0,0,1,4,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,大阪
2025,0,3737,上平 真二,ウエヒラ シンジ,広島,A1,S,481128,1,51,167,54,B,7.17,52.0,34,29,121,8,2,0.15,33,78.7,0.15,3.7,19,47.3,0.18,3.8,22,45.4,0.12,3.4,21,47.6,0.14,3.7,16,43.7,0.18,3.7,10,10.0,0.16,3.8,A1,A1,A1,64.0,58.0,2025,1,2024-05-01,2024-10-31,75,20,6,4,2,1,0,0,0,0,0,0,0,0,0,4,5,2,5,2,1,0,0,0,0,0,0,0,0,5,5,3,5,2,2,0,0,0,0,0,0,0,0,3,7,7,4,0,0,0,0,0,0,0,0,0,0,1,6,5,2,1,1,0,0,0,0,0,1,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,広島
2025,0,3740,大澤 普司,オオサワ シンジ,群馬,A2,S,490506,1,50,157,57,A,5.78,36.2,19,22,113,4,0,0.16,21,76.1,0.18,3.6,18,44.4,0.15,3.3,19,42.1,0.15,2.8,17,23.5,0.14,2.4,18,16.6,0.15,3.6,19,10.5,0.16,3.6,A2,A1,A2,53.0,52.0,2025,1,2024-05-01,2024-10-31,75,9,7,1,1,1,2,0,0,0,0,0,0,0,0,4,4,4,5,1,0,0,0,0,0,0,0,0,0,2,6,4,3,1,3,0,0,0,0,0,0,0,0,3,1,4,7,2,0,0,0,0,0,0,0,0,0,1,2,5,3,5,1,1,0,0,0,0,0,0,0,0,2,6,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1,群馬
2025,0,3741,松尾 基成,マツオ モトナリ,福岡,B1,S,490516,1,50,163,57,A,3.86,16.9,9,9,106,0,0,0.18,14,64.2,0.16,2.6,21,4.7,0.17,4.0,20,25.0,0.2,4.1,17,11.7,0.17,3.4,23,4.3,0.18,4.3,11,0.0,0.22,5.1,B1,B1,B1,47.0,45.0,2025,1,2024-05-01,2024-10-31,75,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,4,4,0,0,0,0,0,0,0,0,2,3,1,4,3,7,0,0,0,0,0,0,0,0,1,1,3,4,7,1,0,0,0,0,0,0,0,0,0,1,4,0,10,8,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,福岡
2025,0,3742,宮地 秀祈,ミヤチ ヒデキ,福岡,B1,S,490712,1,50,167,54,B,4.12,20.4,7,10,83,0,0,0.2,13,61.5,0.18,3.4,16,18.7,0.19,4.1,12,16.6,0.2,4.4,19,10.5,0.23,4.2,13,15.3,0.21,3.9,10,0.0,0.2,4.0,B1,B1,B1,48.0,45.0,2025,1,2024-05-01,2024-10-31,75,5,3,0,2,2,1,0,0,0,0,0,0,0,0,1,2,5,4,2,1,0,0,0,0,0,0,1,0,0,2,0,5,2,2,0,0,0,0,0,0,1,0,0,2,1,3,4,8,1,0,0,0,0,0,0,0,1,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,福岡
2025,0,3743,林 美憲,ハヤシ ヨシノリ,徳島,A1,S,491116,1,50,161,52,A,6.91,57.1,46,34,140,6,1,0.14,34,76.4,0.14,2.8,32,37.5,0.15,3.5,33,63.6,0.15,3.2,35,48.5,0.13,2.6,5,80.0,0.1,1.4,1,0.0,0.13,1.0,A1,A1,A1,59.0,54.0,2025,1,2024-05-01,2024-10-31,75,21,5,4,0,1,3,0,0,0,0,0,1,0,0,5,7,6,6,5,3,0,0,0,0,0,0,0,0,8,13,4,2,3,3,0,0,0,0,0,0,0,0,9,8,8,5,3,2,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,徳島
