登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
5140,吉田 彩乃,ヨシダ アヤノ,静岡,B1,H,120922,2,22,157,52,B,3.21,10.4,2,8,96,0,0,0.2,12,33.3,0.17,3.0,17,5.8,0.2,3.4,20,15.0,0.18,3.4,12,16.6,0.27,4.6,22,0.0,0.21,4.2,13,0.0,0.2,4.8,B1,B1,B2,40.0,41.0,2023,2,2022-11-01,2023-04-30,126,2,2,2,1,3,1,0,0,0,0,0,0,1,0,0,1,5,2,4,5,0,0,0,0,0,0,0,0,0,3,0,3,4,9,0,0,0,0,0,0,1,0,0,2,3,1,2,4,0,0,0,0,0,0,0,0,0,0,4,7,7,3,0,0,0,0,0,0,1,0,0,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,静岡
5141,大澤 風葵,オオサワ フウキ,群馬,A1,H,121221,1,22,161,51,A,6.54,54.3,34,35,127,3,1,0.14,25,80.0,0.14,2.0,23,56.5,0.15,2.7,15,60.0,0.13,2.5,23,52.1,0.14,2.8,26,38.4,0.13,2.7,15,33.3,0.16,3.3,A2,B1,B1,50.0,53.0,2023,2,2022-11-01,2023-04-30,126,17,3,1,2,1,1,0,0,0,0,0,0,0,0,7,6,3,2,3,1,1,0,0,0,0,0,0,0,4,5,3,2,0,1,0,0,0,0,0,0,0,0,3,9,4,4,1,2,0,0,0,0,0,0,0,0,3,7,4,5,2,4,0,0,0,0,0,3,1,0,0,5,0,7,2,1,0,0,0,0,0,0,0,0,0,0,2,0,群馬
5142,常住 蓮,ツネズミ レン,佐賀,A1,H,130102,1,22,160,51,A,6.58,46.8,25,27,111,3,0,0.15,22,72.7,0.17,3.4,21,66.6,0.13,3.0,19,47.3,0.16,3.2,18,44.4,0.16,3.5,20,20.0,0.13,3.4,11,9.0,0.16,3.8,A2,A2,B1,52.0,54.0,2023,2,2022-11-01,2023-04-30,126,11,5,4,0,1,1,0,0,0,0,0,0,0,0,9,5,4,2,0,1,0,0,0,0,0,0,0,0,3,6,6,2,2,0,0,0,0,0,0,0,0,0,1,7,7,2,0,1,0,0,0,0,0,0,0,0,1,3,4,5,3,1,2,0,0,0,0,0,1,0,0,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
5143,常盤 海心,トキワ カイシン,徳島,B1,H,130223,1,22,169,56,A,3.07,10.0,5,6,109,0,0,0.19,12,8.3,0.23,4.4,24,20.8,0.2,4.8,17,11.7,0.2,4.2,17,17.6,0.18,3.9,20,0.0,0.16,2.8,19,0.0,0.21,4.0,B1,B1,B1,41.0,42.0,2023,2,2022-11-01,2023-04-30,126,0,1,1,3,3,4,0,0,0,0,0,0,0,0,2,3,4,3,5,7,0,0,0,0,0,0,0,0,2,0,0,2,6,7,0,0,0,0,0,0,0,0,1,2,0,6,4,4,0,0,0,0,0,0,0,0,0,0,3,5,9,3,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,徳島
5144,中尾 彩香,ナカオ サヤカ,福岡,B1,H,130627,2,22,161,50,O,2.65,7.5,1,5,79,0,0,0.2,8,25.0,0.2,4.6,12,8.3,0.18,3.6,15,20.0,0.18,4.0,11,0.0,0.19,4.2,17,0.0,0.23,4.0,16,0.0,0.23,5.0,B1,B1,B2,37.0,40.0,2023,2,2022-11-01,2023-04-30,126,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,3,1,2,5,4,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,1,0,0,0,2,2,8,5,0,0,0,0,0,0,0,0,0,0,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,沖縄
5145,島川 海輝,シマカワ カイキ,山口,B1,H,150309,1,20,171,54,O,4.49,27.2,14,19,121,1,0,0.17,14,85.7,0.16,2.8,15,20.0,0.2,4.3,24,37.5,0.17,3.5,32,21.8,0.17,3.5,17,5.8,0.16,3.5,19,5.2,0.17,4.2,B1,B1,B1,41.0,46.0,2023,2,2022-11-01,2023-04-30,126,11,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,6,4,2,0,0,0,0,0,0,0,0,1,8,2,4,6,3,0,0,0,0,0,0,0,0,1,6,9,1,3,12,0,0,0,0,0,0,0,0,0,1,3,2,6,5,0,0,0,0,0,0,0,0,0,1,4,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,山口
5146,野田 彩加,ノダ アヤカ,山口,B1,H,150430,2,20,165,50,O,3.42,10.8,1,7,74,0,0,0.23,9,11.1,0.25,5.4,13,15.3,0.23,4.9,12,16.6,0.24,4.9,12,8.3,0.22,4.4,14,14.2,0.22,4.4,14,0.0,0.2,5.1,B1,B1,B1,42.0,44.0,2023,2,2022-11-01,2023-04-30,126,0,1,1,2,1,4,0,0,0,0,0,0,0,0,0,2,3,4,3,1,0,0,0,0,0,0,0,0,0,2,0,2,5,1,0,0,0,0,0,0,2,0,0,1,1,3,3,4,0,0,0,0,0,0,0,0,1,1,2,2,3,5,0,0,0,0,0,1,0,0,0,0,3,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,山口
5147,田中 勇輔,タナカ ユウスケ,埼玉,B1,H,060119,1,29,172,54,O,4.46,24.7,14,9,93,0,0,0.15,11,36.3,0.2,3.4,17,23.5,0.16,2.8,16,6.2,0.17,2.7,16,43.7,0.13,2.3,20,25.0,0.12,1.8,13,15.3,0.13,2.4,B1,B1,B2,42.0,46.0,2023,2,2022-11-01,2023-04-30,127,4,0,2,1,3,1,0,0,0,0,0,0,0,0,2,2,1,3,7,2,0,0,0,0,0,0,0,0,0,1,3,2,4,5,1,0,0,0,0,0,0,0,4,3,1,5,1,2,0,0,0,0,0,0,0,0,2,3,4,1,5,5,0,0,0,0,0,0,0,0,2,0,1,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,埼玉
5148,松本 怜,マツモト レイ,福岡,B2,H,060207,2,29,158,51,AB,2.15,6.1,1,5,98,0,0,0.22,5,40.0,0.22,4.4,13,15.3,0.21,4.0,14,7.1,0.23,4.2,16,6.2,0.19,3.3,17,0.0,0.18,3.7,33,0.0,0.26,5.0,B1,B1,B2,38.0,36.0,2023,2,2022-11-01,2023-04-30,127,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,3,0,5,0,0,0,0,0,0,1,0,0,1,1,1,1,9,1,0,0,0,0,0,0,0,0,1,1,2,5,7,0,0,0,0,0,0,0,0,0,0,1,3,3,9,0,0,0,0,0,0,1,0,0,0,0,2,5,25,1,0,0,0,0,0,0,0,0,0,0,0,福岡
5150,坂本 雄紀,サカモト ユウキ,群馬,B1,H,061018,1,28,161,53,A,4.13,25.2,12,13,99,0,0,0.17,7,71.4,0.2,4.4,7,28.5,0.14,3.1,12,33.3,0.17,2.8,24,25.0,0.16,2.5,19,21.0,0.16,2.2,30,13.3,0.18,3.1,B1,B1,B1,44.0,44.0,2023,2,2022-11-01,2023-04-30,127,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,2,2,1,4,1,2,0,0,0,0,0,0,0,0,4,2,3,4,3,7,0,0,0,0,0,0,1,0,2,2,1,2,5,7,0,0,0,0,0,0,0,0,1,3,5,2,8,10,1,0,0,0,0,0,0,0,0,0,0,0,群馬
5151,山下 奈緒,ヤマシタ ナオ,大阪,B1,H,070413,2,28,153,49,O,2.53,2.3,0,2,86,0,0,0.23,6,0.0,0.18,4.0,9,0.0,0.21,4.2,11,0.0,0.23,4.5,18,5.5,0.25,4.6,18,0.0,0.24,4.3,24,4.1,0.24,4.5,B1,B2,B2,40.0,40.0,2023,2,2022-11-01,2023-04-30,127,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,0,0,0,0,0,0,0,0,0,1,2,4,5,6,0,0,0,0,0,0,0,0,0,0,2,3,6,7,0,0,0,0,0,0,0,0,0,1,3,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,香川
5152,丸山 祐也,マルヤマ ユウヤ,福岡,B1,H,070814,1,27,165,52,A,3.17,6.8,3,3,88,0,0,0.2,8,25.0,0.19,3.6,15,0.0,0.2,4.7,18,16.6,0.19,3.8,17,5.8,0.23,3.7,18,0.0,0.19,3.7,12,0.0,0.21,4.7,B1,B2,B2,39.0,42.0,2023,2,2022-11-01,2023-04-30,127,1,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,3,6,2,4,0,0,0,0,0,0,0,0,1,2,3,5,3,4,0,0,0,0,0,0,0,0,1,0,2,3,6,5,0,0,0,0,0,0,0,0,0,0,1,6,6,4,0,0,0,0,0,0,1,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,福岡
5153,佐藤 ほのか,サトウ ホノカ,東京,B1,H,080403,2,27,149,47,O,3.44,13.2,5,8,98,0,0,0.15,12,33.3,0.15,2.8,18,5.5,0.16,2.7,18,22.2,0.14,2.7,17,11.7,0.13,2.5,17,0.0,0.15,3.2,16,12.5,0.18,2.6,B1,B2,B2,42.0,43.0,2023,2,2022-11-01,2023-04-30,127,1,3,2,1,3,1,1,0,0,0,0,0,0,0,1,0,4,5,5,3,0,0,0,0,0,0,0,0,1,3,1,4,5,3,0,0,0,0,0,2,1,0,0,2,0,4,7,4,0,0,0,0,0,0,0,0,0,0,2,7,3,5,0,0,0,0,0,0,0,0,2,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,東京
5154,村松 栄太,ムラマツ エイタ,広島,B1,H,080624,1,27,159,54,A,2.98,10.0,6,5,109,0,0,0.18,9,33.3,0.18,3.7,23,17.3,0.2,3.7,18,11.1,0.18,3.8,12,0.0,0.15,3.4,20,10.0,0.17,3.3,27,0.0,0.18,3.6,B2,B1,B2,35.0,40.0,2023,2,2022-11-01,2023-04-30,127,3,0,1,2,1,2,0,0,0,0,0,0,0,0,2,2,1,5,6,6,0,0,0,0,0,0,0,1,0,2,1,3,9,3,0,0,0,0,0,0,0,0,0,0,1,2,2,6,0,0,0,0,0,0,0,1,1,1,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,4,8,15,0,0,0,0,0,1,0,0,0,0,0,0,広島
5155,内山 七海,ウチヤマ ナナミ,福岡,B1,H,081212,2,26,165,45,A,4.07,22.7,10,21,136,0,0,0.18,14,42.8,0.17,3.3,26,46.1,0.19,3.3,26,19.2,0.18,3.6,24,20.8,0.19,3.4,23,8.7,0.18,3.3,23,4.3,0.2,3.9,B1,B1,B2,37.0,45.0,2023,2,2022-11-01,2023-04-30,127,3,3,1,2,3,2,0,0,0,0,0,0,0,0,4,8,4,4,2,4,0,0,0,0,0,0,0,0,2,3,7,0,6,8,0,0,0,0,0,0,0,0,1,4,1,7,8,2,0,0,0,0,0,0,1,0,0,2,3,4,8,6,0,0,0,0,0,0,0,0,0,1,1,3,10,7,0,0,0,0,0,0,1,0,0,0,0,0,福岡
5156,坂野 さくら,サカノ サクラ,福井,B1,H,090209,2,26,156,49,O,3.64,17.3,6,11,98,0,0,0.17,12,50.0,0.16,2.7,21,19.0,0.15,3.0,17,23.5,0.16,3.1,11,0.0,0.18,2.5,18,11.1,0.19,4.0,19,5.2,0.16,3.3,B2,B2,B2,36.0,43.0,2023,2,2022-11-01,2023-04-30,127,4,2,2,1,1,2,0,0,0,0,0,0,0,0,1,3,1,6,4,6,0,0,0,0,0,0,0,0,1,3,1,4,0,8,0,0,0,0,0,0,0,0,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,2,2,2,5,6,1,0,0,0,0,0,0,0,0,1,2,4,6,5,0,0,0,0,0,0,1,0,0,0,0,0,石川
5157,市川 健太,イチカワ ケンタ,滋賀,B2,H,091007,1,25,172,55,O,2.66,8.0,2,3,62,0,0,0.24,4,50.0,0.16,3.8,4,0.0,0.13,3.5,5,20.0,0.16,3.0,7,28.5,0.17,4.0,13,0.0,0.23,4.9,29,0.0,0.3,5.7,B1,B1,B1,42.0,38.0,2023,2,2022-11-01,2023-04-30,127,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,0,0,0,0,0,1,0,0,0,2,3,6,17,1,0,0,0,0,0,0,0,0,0,0,0,京都
5158,宮脇 遼太,ミヤワキ リョウタ,福岡,B1,H,100210,1,25,163,52,O,2.75,8.9,4,4,89,0,0,0.15,6,50.0,0.18,4.0,5,40.0,0.15,2.4,14,0.0,0.16,3.4,17,5.8,0.16,3.2,24,8.3,0.13,3.0,23,0.0,0.15,3.2,B1,B2,B2,42.0,39.0,2023,2,2022-11-01,2023-04-30,127,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,3,6,0,0,0,0,0,0,1,0,1,0,2,2,5,6,0,0,0,0,0,0,1,0,0,2,2,3,11,4,1,0,0,0,0,1,1,0,0,0,1,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,福岡
5159,笠間 憲哉,カサマ ケンヤ,愛知,B1,H,100608,1,25,166,53,B,2.64,9.8,6,3,91,0,0,0.17,13,30.7,0.19,3.5,14,0.0,0.19,3.6,12,16.6,0.16,3.3,12,8.3,0.16,3.5,15,0.0,0.19,3.5,25,8.0,0.16,3.4,B1,B2,B2,37.0,38.0,2023,2,2022-11-01,2023-04-30,127,3,1,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,3,9,0,0,0,0,0,0,0,0,1,1,0,4,1,5,0,0,0,0,0,0,0,0,0,1,2,0,2,7,0,0,0,0,0,1,0,0,0,0,0,2,7,5,0,0,0,0,0,0,1,0,2,0,1,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,愛知
5160,藤森 陸斗,フジモリ リクト,福岡,B1,H,110128,1,24,166,56,AB,4.34,20.4,11,14,122,2,0,0.16,13,30.7,0.16,2.1,21,19.0,0.15,3.2,24,37.5,0.12,2.1,19,21.0,0.17,3.2,21,14.2,0.14,2.9,24,4.1,0.19,4.3,B1,B1,B1,44.0,47.0,2023,2,2022-11-01,2023-04-30,127,4,0,3,1,2,3,0,0,0,0,0,0,0,0,2,2,4,3,5,5,0,0,0,0,0,0,0,0,3,6,4,3,3,3,0,0,0,0,0,0,2,0,0,4,8,0,3,4,0,0,0,0,0,0,0,0,1,2,3,7,4,4,0,0,0,0,0,0,0,0,1,0,3,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,福岡
5161,登玉 隼百,トダマ ハヤト,兵庫,B1,H,110603,1,24,168,52,AB,4.11,20.7,14,8,106,0,0,0.16,15,60.0,0.15,3.1,18,22.2,0.16,3.4,17,29.4,0.16,3.1,16,6.2,0.16,2.7,21,9.5,0.15,2.6,19,5.2,0.17,3.7,B1,B1,B1,46.0,44.0,2023,2,2022-11-01,2023-04-30,127,9,0,1,3,0,1,1,0,0,0,0,0,0,0,2,2,2,4,2,6,0,0,0,0,0,0,0,0,2,3,3,4,2,3,0,0,0,0,0,0,0,0,0,1,2,1,6,6,0,0,0,0,0,0,0,0,1,1,3,6,3,7,0,0,0,0,0,0,0,0,0,1,4,1,5,7,0,0,0,0,0,0,1,0,0,0,0,0,兵庫
5162,松尾 怜実,マツオ サトミ,福岡,B1,H,111027,2,23,154,47,AB,3.13,5.6,2,1,53,0,0,0.21,7,28.5,0.23,4.5,7,14.2,0.22,5.1,12,0.0,0.21,4.3,8,0.0,0.26,4.5,8,0.0,0.18,3.8,11,0.0,0.18,4.2,B1,B2,B2,41.0,42.0,2023,2,2022-11-01,2023-04-30,127,1,1,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,熊本
5163,清水 愛海,シミズ アミ,山口,A2,H,111123,2,23,159,48,O,5.69,40.9,8,26,83,2,0,0.17,9,55.5,0.15,3.1,9,55.5,0.17,3.1,18,38.8,0.16,3.2,15,46.6,0.16,3.3,16,37.5,0.16,3.4,16,25.0,0.18,4.4,A2,B1,B1,50.0,51.0,2023,2,2022-11-01,2023-04-30,127,3,2,3,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,7,2,6,1,2,0,0,0,0,0,1,0,0,2,5,2,4,0,2,0,0,0,0,0,0,0,0,1,5,3,1,5,0,1,0,0,0,0,0,0,0,0,4,6,2,0,4,0,0,0,0,0,1,0,0,0,0,1,0,山口
5164,森田 梨湖,モリタ リコ,福岡,B2,H,111130,2,23,153,50,B,1.55,0.0,0,0,97,0,0,0.23,9,0.0,0.19,4.1,20,0.0,0.25,4.8,16,0.0,0.25,5.1,15,0.0,0.23,4.7,15,0.0,0.25,4.9,22,0.0,0.22,4.9,B2,B2,B2,35.0,34.0,2023,2,2022-11-01,2023-04-30,127,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,1,0,5,13,0,0,0,0,0,0,1,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,2,7,12,0,0,0,0,0,0,1,0,0,0,0,0,福岡
5165,小林 愛実,コバヤシ ナルミ,岡山,B1,H,120422,2,23,149,47,B,2.93,10.3,4,2,58,0,0,0.22,5,20.0,0.16,4.4,6,33.3,0.19,3.2,7,14.2,0.19,2.9,3,0.0,0.2,2.7,10,20.0,0.2,3.7,27,0.0,0.26,5.1,B1,B1,B2,39.0,39.0,2023,2,2022-11-01,2023-04-30,127,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,1,3,5,18,0,0,0,0,0,0,0,0,0,0,0,0,岡山
5166,仲道 大輔,ナカミチ ダイスケ,愛知,B1,H,120506,1,23,171,50,B,4.78,24.6,10,9,77,0,0,0.19,8,50.0,0.19,2.5,13,7.6,0.16,4.2,12,0.0,0.17,3.3,11,45.4,0.22,4.2,16,31.2,0.19,3.6,17,23.5,0.2,4.2,B1,B2,B1,46.0,48.0,2023,2,2022-11-01,2023-04-30,127,3,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,4,5,1,2,0,0,0,0,0,0,0,0,0,0,4,6,1,1,0,0,0,0,0,0,0,0,2,3,1,4,1,0,0,0,0,0,0,0,0,0,2,3,3,4,3,1,0,0,0,0,0,0,0,0,2,2,0,0,5,6,1,0,0,0,0,0,1,0,0,0,0,0,愛知
5167,小川 竜太朗,オガワ リョウタロウ,埼玉,B1,H,120519,1,23,172,57,B,4.62,25.5,10,14,94,0,0,0.15,11,36.3,0.15,3.4,17,35.2,0.15,2.9,17,29.4,0.13,2.6,20,30.0,0.14,2.7,20,10.0,0.15,3.3,9,11.1,0.16,2.8,B1,B1,B1,43.0,47.0,2023,2,2022-11-01,2023-04-30,127,3,1,4,2,0,1,0,0,0,0,0,0,0,0,2,4,3,2,1,5,0,0,0,0,0,1,0,0,2,3,4,3,3,2,0,0,0,0,0,0,0,0,3,3,4,2,7,1,0,0,0,0,0,0,0,0,0,2,1,7,4,5,0,0,0,0,0,0,1,0,0,1,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
5168,池田 なな,イケダ ナナ,大阪,B2,H,120620,2,23,152,47,A,2.0,3.5,0,1,28,0,0,0.17,2,0.0,0.25,5.0,4,0.0,0.15,4.3,4,25.0,0.23,4.8,4,0.0,0.17,3.8,4,0.0,0.1,2.0,9,0.0,0.18,2.2,B1,B2,B2,35.0,34.0,2023,2,2022-11-01,2023-04-30,127,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,1,0,0,0,0,1,和歌山
5169,堀本 翔太,ホリモト ショウタ,愛知,B1,H,121214,1,22,161,48,O,3.11,13.1,5,5,76,0,0,0.21,11,36.3,0.19,3.4,11,18.1,0.24,4.2,13,7.6,0.19,3.7,13,15.3,0.25,4.5,17,5.8,0.22,3.9,11,0.0,0.17,2.8,B2,B1,B1,34.0,41.0,2023,2,2022-11-01,2023-04-30,127,4,0,1,2,2,2,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,0,0,0,0,0,1,0,1,3,3,5,0,0,0,0,0,1,0,0,0,2,1,2,4,4,0,0,0,0,0,0,0,0,0,1,1,3,2,10,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,愛知
5170,佐藤 太亮,サトウ タイスケ,岡山,B1,H,121218,1,22,168,53,A,4.12,23.7,5,18,97,0,0,0.14,10,60.0,0.15,2.4,18,27.7,0.14,2.4,16,0.0,0.15,2.9,16,18.7,0.13,2.4,23,39.1,0.14,2.7,14,0.0,0.16,2.7,B1,B1,B2,41.0,45.0,2023,2,2022-11-01,2023-04-30,127,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,5,2,5,1,4,1,0,0,0,0,0,0,0,0,0,2,6,4,4,0,0,0,0,0,0,0,0,0,3,3,4,2,4,0,0,0,0,0,0,0,0,1,8,0,3,5,5,0,0,0,0,0,0,1,0,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,岡山
5171,清水 未唯,シミズ ミユ,滋賀,B1,H,130113,2,22,166,54,A,3.52,14.6,2,9,75,0,0,0.19,9,22.2,0.15,2.2,16,6.2,0.19,3.3,13,23.0,0.21,3.3,8,37.5,0.17,3.6,16,12.5,0.18,3.3,13,0.0,0.19,4.2,B1,B1,B1,44.0,43.0,2023,2,2022-11-01,2023-04-30,127,1,1,0,1,4,2,0,0,0,0,0,0,0,0,0,1,4,4,4,2,1,0,0,0,0,0,0,0,0,3,1,1,6,2,0,0,0,0,0,0,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,1,3,4,6,0,0,0,0,0,0,0,0,0,0,2,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,滋賀
5172,田村 慶,タムラ ケイ,徳島,B1,H,130204,1,22,172,53,A,3.6,14.4,7,7,97,0,0,0.2,8,37.5,0.19,3.3,15,20.0,0.2,4.1,19,15.7,0.2,3.9,19,15.7,0.19,3.3,17,5.8,0.19,3.8,19,5.2,0.22,4.8,B1,B1,B1,44.0,44.0,2023,2,2022-11-01,2023-04-30,127,1,2,1,0,2,2,0,0,0,0,0,0,0,0,2,1,2,2,3,5,0,0,0,0,0,0,0,0,1,2,2,3,2,8,0,0,0,0,0,0,1,0,2,1,3,1,2,8,1,0,0,0,0,0,1,0,1,0,4,5,4,3,0,0,0,0,0,0,0,0,0,1,2,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,徳島
5173,谷口 佳蓮,タニグチ カレン,香川,B1,H,131114,2,21,158,46,A,3.69,24.0,9,9,75,0,0,0.17,9,66.6,0.21,3.1,14,35.7,0.18,3.5,15,26.6,0.18,3.6,12,8.3,0.16,3.3,12,0.0,0.15,2.9,13,15.3,0.18,3.6,B1,B1,B2,44.0,42.0,2023,2,2022-11-01,2023-04-30,127,3,3,1,0,0,2,0,0,0,0,0,0,0,0,2,3,1,0,5,3,0,0,0,0,0,0,0,0,3,1,0,0,3,7,1,0,0,0,0,0,0,0,0,1,2,1,3,5,0,0,0,0,0,0,0,0,0,0,1,2,2,7,0,0,0,0,0,0,0,0,1,1,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,愛媛
5174,川井 萌,カワイ モエ,静岡,B1,H,140108,2,21,153,45,A,4.46,25.4,12,15,106,0,0,0.18,16,37.5,0.2,3.9,12,33.3,0.22,4.5,17,47.0,0.18,3.4,13,23.0,0.18,3.3,23,26.0,0.15,2.8,25,0.0,0.2,3.2,B1,B1,B1,46.0,47.0,2023,2,2022-11-01,2023-04-30,127,5,1,2,2,4,2,0,0,0,0,0,0,0,0,1,3,1,0,4,3,0,0,0,0,0,0,0,0,3,5,3,2,1,3,0,0,0,0,0,0,0,0,1,2,2,0,3,4,0,0,0,0,0,0,1,0,2,4,5,4,6,2,0,0,0,0,0,0,0,0,0,0,4,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,静岡
5175,島崎 丈一朗,シマザキ ジョウイチロウ,東京,B1,H,160118,1,19,173,53,O,3.2,12.3,0,8,65,0,0,0.19,9,11.1,0.19,4.0,9,11.1,0.22,4.9,10,30.0,0.15,3.7,6,0.0,0.2,4.3,13,7.6,0.22,4.9,18,11.1,0.19,5.1,B1,B2,B2,36.0,42.0,2023,2,2022-11-01,2023-04-30,127,0,1,3,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,4,2,0,0,0,0,0,0,0,0,0,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,3,4,5,0,0,0,0,0,0,0,0,0,2,0,3,4,8,0,0,0,0,0,0,1,0,0,0,0,0,東京
