登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
3569,増田進,マスダ ススム,東京,B1,S,460504,1,54,163,55,A,4.35,22.2,13,13,117,1,0,0.19,16,62.5,0.17,2.9,21,28.5,0.18,3.8,24,20.8,0.19,3.3,19,15.7,0.18,3.9,18,5.5,0.18,4.1,19,5.2,0.23,5.8,B1,B1,B1,47.0,46.0,2025,2,2024-11-01,2025-04-30,70,8,2,2,0,2,2,0,0,0,0,0,0,0,0,2,4,3,4,4,4,0,0,0,0,0,0,0,0,1,4,6,5,3,5,0,0,0,0,0,0,0,0,1,2,3,4,5,4,0,0,0,0,0,0,0,0,1,0,2,3,8,4,0,0,0,0,0,0,0,0,0,1,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,東京
3572,安田政彦,ヤスダ マサヒコ,兵庫,A2,S,460906,1,53,166,53,O,5.64,41.2,19,28,114,2,0,0.2,18,88.8,0.17,3.4,20,60.0,0.18,3.0,26,46.1,0.19,3.3,18,27.7,0.22,4.3,23,4.3,0.2,4.0,9,11.1,0.23,5.1,B1,B2,B2,50.0,50.0,2025,2,2024-11-01,2025-04-30,70,13,3,1,0,1,0,0,0,0,0,0,0,0,0,3,9,3,2,1,2,0,0,0,0,0,0,0,0,1,11,2,3,4,5,0,0,0,0,0,0,0,0,2,3,7,2,2,2,0,0,0,0,0,0,0,0,0,1,3,8,7,4,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3574,大神康司,オオガミ コウジ,福岡,A2,S,470802,1,52,164,54,B,5.61,37.7,23,17,106,2,0,0.17,23,78.2,0.16,3.0,51,33.3,0.17,3.2,23,21.7,0.15,3.0,7,0.0,0.16,3.3,2,0.0,0.22,3.5,0,0.0,0.0,0.0,B1,A2,A2,49.0,50.0,2025,2,2024-11-01,2025-04-30,70,12,6,1,2,2,0,0,0,0,0,0,0,0,0,7,10,13,7,7,7,0,0,0,0,0,1,0,0,4,1,6,4,2,6,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,福岡
3576,白水勝也,シロウズ カツヤ,福岡,A1,S,471017,1,52,164,52,B,6.63,50.4,27,30,113,6,0,0.17,30,83.3,0.14,2.4,18,55.5,0.16,3.4,18,55.5,0.17,3.5,17,17.6,0.19,3.6,17,52.9,0.16,2.8,13,0.0,0.24,5.5,A1,A1,A1,53.0,54.0,2025,2,2024-11-01,2025-04-30,70,19,6,3,1,1,0,0,0,0,0,0,0,0,0,3,7,5,1,2,0,0,0,0,0,0,0,0,0,2,8,2,2,3,0,1,0,0,0,0,0,0,0,1,2,7,4,3,0,0,0,0,0,0,0,0,0,2,7,2,1,4,1,0,0,0,0,0,0,0,0,0,0,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3577,向所浩二,ムカイジョ コウジ,兵庫,B1,S,471125,1,52,158,60,A,5.36,34.0,17,14,91,3,0,0.14,14,64.2,0.14,3.1,15,46.6,0.14,2.8,12,25.0,0.15,3.5,13,38.4,0.14,2.7,20,25.0,0.14,2.6,17,11.7,0.14,3.2,B1,A2,B1,46.0,50.0,2025,2,2024-11-01,2025-04-30,70,7,2,2,2,0,1,0,0,0,0,0,0,0,0,3,4,2,1,3,2,0,0,0,0,0,0,0,0,2,1,1,2,6,0,0,0,0,0,0,0,0,0,2,3,1,2,4,1,0,0,0,0,0,0,0,0,3,2,3,5,3,4,0,0,0,0,0,0,0,0,0,2,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,兵庫
3578,塩田雄一,シオタ ユウイチ,香川,B1,S,471204,1,52,160,52,AB,4.48,27.0,11,19,111,0,0,0.18,19,57.8,0.18,3.6,20,35.0,0.16,3.3,18,27.7,0.17,3.4,18,16.6,0.2,3.2,16,18.7,0.19,4.1,20,5.0,0.17,3.7,B1,B1,B1,45.0,47.0,2025,2,2024-11-01,2025-04-30,70,7,4,1,1,3,3,0,0,0,0,0,0,0,0,1,6,2,5,1,5,0,0,0,0,0,0,0,0,1,4,2,4,4,3,0,0,0,0,0,0,0,0,1,2,6,5,1,2,0,0,0,0,0,0,0,1,1,2,0,2,5,6,0,0,0,0,0,0,0,0,0,1,1,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,香川
3579,中里優子,ナカサト ユウコ,埼玉,B1,S,471227,2,52,152,49,A,5.11,30.0,15,12,90,0,0,0.16,14,71.4,0.12,2.8,18,27.7,0.16,3.5,14,7.1,0.17,3.1,19,31.5,0.17,2.8,18,27.7,0.17,3.4,7,0.0,0.21,3.9,B1,B1,A2,48.0,49.0,2025,2,2024-11-01,2025-04-30,70,6,4,3,0,0,1,0,0,0,0,0,0,0,0,2,3,4,3,3,2,1,0,0,0,0,1,0,0,0,1,5,2,4,2,0,0,0,0,0,0,0,0,3,3,3,4,4,2,0,0,0,0,0,0,0,0,4,1,2,2,6,3,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,東京
3580,水口由紀,ミナクチ ユキ,滋賀,B1,S,480107,2,52,157,49,O,4.36,19.5,7,10,87,0,0,0.19,12,50.0,0.2,3.8,15,13.3,0.19,3.7,17,35.2,0.17,3.7,17,5.8,0.18,3.8,12,16.6,0.2,4.2,14,0.0,0.24,5.4,B1,B1,B1,49.0,47.0,2025,2,2024-11-01,2025-04-30,70,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,7,2,4,0,0,0,0,0,0,1,0,0,2,4,3,2,4,2,0,0,0,0,0,0,0,0,0,1,3,5,5,3,0,0,0,0,0,0,0,0,1,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,京都
3581,加木郁,カギ カオル,山口,B1,S,480109,1,52,162,54,O,5.05,29.6,14,21,118,0,0,0.2,18,72.2,0.21,3.6,24,29.1,0.19,4.0,24,33.3,0.2,3.8,17,41.1,0.18,3.2,21,0.0,0.19,4.0,14,0.0,0.22,4.4,B1,B1,B1,50.0,50.0,2025,2,2024-11-01,2025-04-30,70,10,3,1,4,0,0,0,0,0,0,0,0,0,0,0,7,4,7,4,2,0,0,0,0,0,0,0,0,2,6,3,8,3,2,0,0,0,0,0,0,0,0,2,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,5,8,6,2,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,山口
3582,吉川昭男,ヨシカワ アキオ,滋賀,A2,S,480129,1,52,166,53,A,6.08,46.5,37,23,129,4,0,0.17,25,76.0,0.15,3.0,43,39.5,0.16,3.8,45,46.6,0.16,3.0,15,20.0,0.21,3.6,1,0.0,0.17,4.0,0,0.0,0.0,0.0,A1,A2,A2,54.0,53.0,2025,2,2024-11-01,2025-04-30,70,17,2,2,2,0,2,0,0,0,0,0,0,0,0,7,10,4,7,9,6,0,0,0,0,0,0,0,0,13,8,6,9,2,7,0,0,0,0,0,1,0,0,0,3,2,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,滋賀
3583,齋藤智裕,サイトウ トモヒロ,埼玉,B2,S,480201,1,52,163,61,A,3.42,13.3,2,4,45,0,0,0.16,6,50.0,0.12,1.7,6,0.0,0.18,2.7,8,37.5,0.16,2.6,10,0.0,0.18,3.9,9,0.0,0.18,4.0,6,0.0,0.14,2.8,B1,B1,B1,45.0,43.0,2025,2,2024-11-01,2025-04-30,70,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,1,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,東京
3584,佐々木英樹,ササキ ヒデキ,広島,B1,S,480221,1,52,163,55,O,4.64,27.7,7,23,108,0,0,0.18,16,50.0,0.16,2.9,19,42.1,0.18,3.4,20,30.0,0.18,4.0,19,21.0,0.17,4.2,17,11.7,0.17,3.8,17,11.7,0.22,4.6,B1,B1,B1,48.0,48.0,2025,2,2024-11-01,2025-04-30,70,2,6,1,3,3,1,0,0,0,0,0,0,0,0,0,8,4,1,4,2,0,0,0,0,0,0,0,0,3,3,5,6,1,2,0,0,0,0,0,0,0,0,2,2,1,5,6,3,0,0,0,0,0,0,0,0,0,2,1,6,6,1,0,0,0,0,0,0,1,0,0,2,1,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,広島
3587,武田信一,タケダ シンイチ,徳島,B1,S,480328,1,52,173,63,O,4.31,24.0,7,11,75,1,0,0.17,12,58.3,0.17,3.1,14,28.5,0.18,3.4,12,25.0,0.14,3.4,14,21.4,0.14,3.1,10,10.0,0.16,3.2,13,0.0,0.19,4.1,B2,B1,B1,40.0,46.0,2025,2,2024-11-01,2025-04-30,70,3,4,2,1,1,1,0,0,0,0,0,0,0,0,1,3,0,4,4,2,0,0,0,0,0,0,0,0,1,2,0,3,1,4,1,0,0,0,0,0,0,0,2,1,6,0,3,2,0,0,0,0,0,0,0,0,0,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,徳島
3589,西村勝,ニシムラ マサル,埼玉,B1,S,480831,1,51,157,58,AB,4.44,25.2,8,15,91,0,0,0.17,14,42.8,0.16,3.5,14,28.5,0.18,4.2,14,21.4,0.2,3.5,15,20.0,0.16,2.9,14,28.5,0.14,3.2,20,15.0,0.2,4.5,B1,B1,A2,47.0,46.0,2025,2,2024-11-01,2025-04-30,70,2,4,4,0,2,2,0,0,0,0,0,0,0,0,0,4,2,3,0,5,0,0,0,0,0,0,0,0,1,2,4,3,3,1,0,0,0,0,0,0,0,0,2,1,1,3,3,5,0,0,0,0,0,0,0,0,2,2,0,4,4,2,0,0,0,0,0,0,0,0,1,2,3,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,埼玉
3590,濱野谷憲吾,ハマノヤ ケンゴ,東京,A1,S,481108,1,51,169,56,A,6.78,46.4,37,21,125,2,2,0.14,26,88.4,0.13,2.7,24,45.8,0.14,3.4,17,58.8,0.14,3.2,18,22.2,0.13,2.5,21,33.3,0.14,3.8,19,15.7,0.15,4.1,A2,A1,A1,70.0,63.0,2025,2,2024-11-01,2025-04-30,70,19,4,1,1,0,1,0,0,0,0,0,0,0,0,5,6,4,3,3,3,0,0,0,0,0,0,0,0,6,4,2,4,0,1,0,0,0,0,0,0,0,0,2,2,2,6,3,2,1,0,0,0,0,0,0,0,4,3,3,2,4,5,0,0,0,0,0,0,0,0,1,2,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,東京
3591,後藤孝義,ゴトウ タカヨシ,静岡,B1,S,430715,1,56,164,51,A,3.65,11.7,4,4,68,0,0,0.18,11,54.5,0.16,2.6,12,0.0,0.16,3.8,9,11.1,0.2,3.4,13,7.6,0.2,4.2,17,0.0,0.16,3.4,6,0.0,0.23,4.7,B2,B1,B1,44.0,44.0,2025,2,2024-11-01,2025-04-30,71,4,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,3,6,2,1,0,0,0,0,0,0,0,0,0,1,0,2,2,4,0,0,0,0,0,1,0,0,0,1,2,2,5,3,0,0,0,0,0,0,0,0,0,0,5,2,7,3,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3593,横井光弘,ヨコイ ミツヒロ,長崎,B2,S,430909,1,56,163,57,AB,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,B2,B1,B1,0.0,0.0,2025,2,2024-11-01,2025-04-30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,長崎
3596,河上年昭,カワカミ トシアキ,埼玉,B1,S,440730,1,55,164,56,A,4.46,20.4,5,14,93,0,0,0.18,13,53.8,0.15,2.4,18,22.2,0.17,3.0,18,22.2,0.15,2.8,17,5.8,0.19,3.2,16,6.2,0.19,3.8,11,18.1,0.22,3.7,B1,B1,B1,48.0,48.0,2025,2,2024-11-01,2025-04-30,71,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,2,0,0,0,0,0,0,0,0,0,4,2,7,2,3,0,0,0,0,0,0,0,0,1,0,3,7,3,3,0,0,0,0,0,0,0,0,0,1,3,2,6,4,0,0,0,0,0,0,0,0,0,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3600,玄馬徹,ゲンバ トオル,岡山,B1,S,450317,1,55,165,52,AB,3.81,23.0,5,18,100,0,0,0.2,14,35.7,0.17,3.9,18,50.0,0.19,3.7,20,30.0,0.17,3.8,15,6.6,0.2,4.4,21,9.5,0.22,5.0,12,0.0,0.24,5.2,B1,B1,B1,44.0,44.0,2025,2,2024-11-01,2025-04-30,71,4,1,0,4,1,4,0,0,0,0,0,0,0,0,0,9,0,2,1,6,0,0,0,0,0,0,0,0,1,5,2,3,6,3,0,0,0,0,0,0,0,0,0,1,2,6,1,5,0,0,0,0,0,0,0,0,0,2,2,3,6,8,0,0,0,0,0,0,0,0,0,0,1,1,3,7,0,0,0,0,0,1,0,0,0,0,0,0,岡山
3602,奥平拓也,オクダイラ タクヤ,東京,B1,S,450508,1,55,161,52,O,4.95,30.4,10,22,105,0,0,0.17,16,68.7,0.16,2.4,16,18.7,0.15,2.9,17,29.4,0.16,3.2,17,52.9,0.17,3.0,19,5.2,0.19,3.8,20,15.0,0.19,3.8,B1,B1,B1,49.0,49.0,2025,2,2024-11-01,2025-04-30,71,6,5,2,1,2,0,0,0,0,0,0,0,0,0,0,3,1,4,5,3,0,0,0,0,0,0,0,0,1,4,5,5,1,1,0,0,0,0,0,0,0,0,3,6,3,1,2,2,0,0,0,0,0,0,0,0,0,1,6,4,5,3,0,0,0,0,0,0,0,0,0,3,2,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,千葉
3604,武藤綾子,ムトウ アヤコ,福岡,B1,S,451001,2,54,160,48,A,4.01,14.2,4,9,91,0,0,0.22,13,46.1,0.22,4.3,19,15.7,0.21,4.5,17,5.8,0.25,3.6,12,0.0,0.21,4.2,18,5.5,0.19,3.8,12,16.6,0.22,4.2,B1,B1,B1,46.0,47.0,2025,2,2024-11-01,2025-04-30,71,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,4,8,1,0,0,0,0,0,0,0,0,1,0,6,4,4,2,0,0,0,0,0,0,0,0,0,0,2,2,6,2,0,0,0,0,0,1,0,0,1,0,2,5,7,3,0,0,0,0,0,0,0,0,0,2,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3605,中村守成,ナカムラ モリシゲ,三重,B1,S,461010,1,53,164,55,O,4.5,23.3,10,11,90,0,0,0.18,15,60.0,0.13,3.3,16,31.2,0.22,4.5,14,14.2,0.19,3.0,11,36.3,0.18,4.1,18,5.5,0.19,3.7,16,0.0,0.17,4.1,B1,B1,B1,46.0,47.0,2025,2,2024-11-01,2025-04-30,71,7,2,1,1,2,1,1,0,0,0,0,0,0,0,2,3,3,2,6,0,0,0,0,0,0,0,0,0,1,1,5,2,3,2,0,0,0,0,0,0,0,0,0,4,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,5,6,5,0,0,0,0,0,0,0,0,0,0,2,3,8,3,0,0,0,0,0,1,0,0,0,0,0,0,三重
3606,川北浩貴,カワキタ ヒロタカ,滋賀,A2,S,461206,1,53,162,53,B,5.49,36.7,16,24,109,2,0,0.18,21,80.9,0.17,3.3,15,26.6,0.18,3.2,20,50.0,0.17,2.9,16,25.0,0.18,3.7,18,22.2,0.2,3.9,19,5.2,0.21,4.7,A2,A1,A2,51.0,50.0,2025,2,2024-11-01,2025-04-30,71,12,5,0,2,0,2,0,0,0,0,0,0,0,0,1,3,6,1,3,1,0,0,0,0,0,0,0,0,2,8,5,2,1,1,0,0,0,0,0,0,1,0,0,4,5,4,0,2,1,0,0,0,0,0,0,0,1,3,2,4,3,5,0,0,0,0,0,0,0,0,0,1,4,4,7,3,0,0,0,0,0,0,0,0,0,0,1,0,滋賀
3607,原田智和,ハラダ トモカズ,大阪,B2,S,470219,1,53,164,52,B,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,B2,B2,B2,0.0,0.0,2025,2,2024-11-01,2025-04-30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3611,岩崎芳美,イワサキ ヨシミ,徳島,A2,S,470817,2,52,157,50,B,6.2,45.0,22,28,111,3,0,0.15,21,80.9,0.14,2.4,23,60.8,0.16,2.7,14,42.8,0.15,3.2,19,36.8,0.16,3.1,16,6.2,0.16,2.9,18,27.7,0.14,3.4,A2,A2,A1,53.0,56.0,2025,2,2024-11-01,2025-04-30,71,11,6,1,2,0,1,0,0,0,0,0,0,0,0,7,7,4,3,2,0,0,0,0,0,0,0,0,0,1,5,0,3,0,4,1,0,0,0,0,0,0,0,2,5,5,3,3,1,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,0,0,0,0,0,0,0,1,4,3,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,熊本
3612,馬袋義則,バタイ ヨシノリ,兵庫,A1,S,471003,1,52,167,55,B,6.53,44.8,47,23,156,4,1,0.14,36,83.3,0.16,2.4,36,47.2,0.14,2.6,31,29.0,0.14,2.6,27,25.9,0.16,3.2,13,38.4,0.14,2.5,13,15.3,0.12,2.4,A2,A1,A2,51.0,54.0,2025,2,2024-11-01,2025-04-30,71,27,3,4,1,1,0,0,0,0,0,0,0,0,0,9,8,4,10,4,1,0,0,0,0,0,0,0,0,4,5,7,8,2,5,0,0,0,0,0,0,0,0,2,5,11,7,1,1,0,0,0,0,0,0,0,0,3,2,4,2,2,0,0,0,0,0,0,0,0,0,2,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,兵庫
3613,角谷健吾,スミヤ ケンゴ,東京,A2,S,471224,1,52,161,53,O,6.25,49.1,33,26,120,2,0,0.15,27,85.1,0.15,2.7,23,56.5,0.15,2.8,18,61.1,0.13,2.3,18,44.4,0.16,2.7,21,9.5,0.14,2.7,13,15.3,0.21,3.7,A2,A2,A1,51.0,51.0,2025,2,2024-11-01,2025-04-30,71,18,5,1,1,0,2,0,0,0,0,0,0,0,0,5,8,2,2,3,2,0,0,0,0,0,1,1,0,8,3,4,1,1,1,0,0,0,0,0,1,0,0,2,6,5,2,1,2,0,0,0,0,0,0,0,0,0,2,6,5,2,6,0,0,0,0,0,0,0,0,0,2,1,3,5,2,0,0,0,0,0,0,0,0,0,0,3,0,東京
3614,谷勝幸,タニ カツユキ,広島,B1,S,480110,1,52,160,55,B,4.52,26.0,13,18,119,1,0,0.16,17,41.1,0.16,2.6,19,47.3,0.18,3.8,23,13.0,0.15,3.3,25,32.0,0.15,2.3,18,16.6,0.14,3.0,17,5.8,0.21,4.7,B1,B1,B1,44.0,47.0,2025,2,2024-11-01,2025-04-30,71,5,2,4,2,2,2,0,0,0,0,0,0,0,0,2,7,3,5,1,1,0,0,0,0,0,0,0,0,0,3,3,6,3,8,0,0,0,0,0,0,0,0,3,5,4,5,5,3,0,0,0,0,0,0,0,0,2,1,2,2,7,4,0,0,0,0,0,0,0,0,1,0,1,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,広島
3615,横田茂,ヨコタ シゲル,広島,B1,S,480121,1,52,168,51,B,4.54,23.7,13,15,118,0,0,0.15,13,69.2,0.12,2.6,20,20.0,0.15,3.0,27,18.5,0.16,3.4,19,26.3,0.15,3.2,22,9.0,0.16,3.7,17,17.6,0.17,3.6,B1,B1,B1,46.0,47.0,2025,2,2024-11-01,2025-04-30,71,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,3,8,5,0,0,0,0,0,0,0,0,0,2,3,2,8,7,5,0,0,0,0,0,0,0,0,4,1,3,4,2,5,0,0,0,0,0,0,0,0,1,1,4,4,6,6,0,0,0,0,0,0,0,0,0,3,4,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,広島
3616,中村真,ナカムラ マコト,福岡,B1,S,480226,1,52,164,55,O,5.32,31.4,16,17,105,1,0,0.17,26,65.3,0.15,2.3,17,23.5,0.19,3.5,14,28.5,0.15,2.8,16,12.5,0.18,3.1,15,33.3,0.15,2.8,16,6.2,0.18,3.8,A2,A2,B1,51.0,50.0,2025,2,2024-11-01,2025-04-30,71,10,7,2,3,3,1,0,0,0,0,0,0,0,0,0,4,6,4,2,1,0,0,0,0,0,0,0,0,1,3,4,2,1,3,0,0,0,0,0,0,0,0,0,2,6,4,2,2,0,0,0,0,0,0,0,0,5,0,3,3,4,0,0,0,0,0,0,0,0,0,0,1,2,3,6,4,0,0,0,0,0,0,0,0,0,0,0,1,福岡
3617,竹田広樹,タケダ ヒロキ,佐賀,B1,S,480526,1,52,163,53,B,4.15,22.3,15,8,103,0,0,0.19,15,53.3,0.18,3.6,17,35.2,0.21,4.5,20,20.0,0.19,3.7,17,23.5,0.17,3.4,22,4.5,0.2,4.2,12,0.0,0.19,4.7,B1,B1,B1,45.0,45.0,2025,2,2024-11-01,2025-04-30,71,8,0,2,1,1,3,0,0,0,0,0,0,0,0,4,2,2,2,3,4,0,0,0,0,0,1,0,0,2,2,1,6,4,5,0,0,0,0,0,0,0,0,1,3,4,3,2,4,0,0,0,0,0,0,0,0,0,1,1,3,8,9,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
3618,海野ゆかり,ウンノ ユカリ,広島,A2,S,481128,2,51,164,46,O,5.61,36.1,29,27,155,3,0,0.17,34,70.5,0.16,2.9,26,53.8,0.19,3.8,23,26.0,0.16,3.4,28,17.8,0.17,2.6,23,21.7,0.16,3.1,21,9.5,0.19,4.1,A1,A1,A1,56.0,54.0,2025,2,2024-11-01,2025-04-30,71,17,7,5,2,0,3,0,0,0,0,0,0,0,0,6,8,6,2,3,1,0,0,0,0,0,0,0,0,2,4,8,5,4,0,0,0,0,0,0,0,0,0,4,1,6,6,5,6,0,0,0,0,0,0,0,0,0,5,2,4,6,6,0,0,0,0,0,0,0,0,0,2,1,3,9,5,1,0,0,0,0,0,0,0,0,0,0,0,広島
3619,長谷川充,ハセガワ ミツル,群馬,B1,S,481214,1,51,164,53,AB,5.13,31.6,24,14,120,0,0,0.2,25,72.0,0.16,3.0,20,40.0,0.2,4.0,17,29.4,0.16,3.6,16,31.2,0.18,4.8,17,11.7,0.22,5.1,25,0.0,0.25,5.3,B1,A2,B1,48.0,49.0,2025,2,2024-11-01,2025-04-30,71,12,6,2,3,1,1,0,0,0,0,0,0,0,0,5,3,3,4,4,1,0,0,0,0,0,0,0,0,3,2,3,4,4,1,0,0,0,0,0,0,0,0,2,3,5,2,3,1,0,0,0,0,0,0,0,0,2,0,2,6,5,2,0,0,0,0,0,0,0,0,0,0,2,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,群馬
3620,信濃由行,シナノ ヨシユキ,福井,B1,S,490103,1,51,161,56,O,3.53,17.3,5,13,104,0,0,0.19,14,35.7,0.18,4.1,24,29.1,0.19,3.8,18,5.5,0.18,3.3,18,16.6,0.15,3.2,18,11.1,0.2,3.8,12,0.0,0.21,4.5,B1,B1,B1,44.0,43.0,2025,2,2024-11-01,2025-04-30,71,2,3,3,2,2,2,0,0,0,0,0,0,0,0,1,6,2,4,5,6,0,0,0,0,0,0,0,0,0,1,2,0,8,7,0,0,0,0,0,0,0,0,2,1,3,3,5,4,0,0,0,0,0,0,0,0,0,2,2,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,石川
3621,天野晶夫,アマノ アキオ,愛知,A2,S,490306,1,51,159,59,O,6.2,36.7,24,16,109,2,0,0.17,23,82.6,0.14,2.6,18,33.3,0.16,3.3,14,42.8,0.13,2.0,22,18.1,0.17,2.6,14,21.4,0.23,3.8,18,11.1,0.21,3.9,A2,A2,A1,52.0,53.0,2025,2,2024-11-01,2025-04-30,71,15,4,3,0,1,0,0,0,0,0,0,0,0,0,2,4,7,3,2,0,0,0,0,0,0,0,0,0,4,2,5,3,0,0,0,0,0,0,0,0,0,0,2,2,9,3,4,2,0,0,0,0,0,0,0,0,1,2,7,3,1,0,0,0,0,0,0,0,0,0,0,2,4,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,愛知
