登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
3793,高橋真吾,タカハシ シンゴ,埼玉,B1,S,471016,1,52,172,59,O,3.92,16.0,4,13,106,0,0,0.18,11,36.3,0.2,3.3,22,18.1,0.17,3.1,17,35.2,0.15,2.8,16,18.7,0.17,4.1,20,0.0,0.2,3.9,19,0.0,0.19,4.4,B1,B1,B1,46.0,44.0,2025,1,2024-05-01,2024-10-31,77,3,1,1,2,1,2,0,0,0,0,0,0,1,0,1,3,7,3,3,5,0,0,0,0,0,0,0,0,0,6,6,1,2,2,0,0,0,0,0,0,0,0,0,3,1,4,5,2,1,0,0,0,0,0,0,0,0,0,3,5,8,4,0,0,0,0,0,0,0,0,0,0,4,2,5,8,0,0,0,0,0,0,0,0,0,0,0,1,東京
3796,長野道臣,ナガノ ミチオ,静岡,A2,S,480604,1,51,167,55,A,5.56,39.0,31,24,141,2,0,0.17,26,80.7,0.16,3.4,22,40.9,0.18,3.5,25,36.0,0.16,3.2,19,31.5,0.17,3.4,22,27.2,0.17,3.6,27,14.8,0.18,4.1,A2,A2,B1,49.0,50.0,2025,1,2024-05-01,2024-10-31,77,16,5,0,3,0,2,0,0,0,0,0,0,0,0,3,6,3,2,5,3,0,0,0,0,0,0,0,0,3,6,5,5,3,3,0,0,0,0,0,0,0,0,4,2,2,5,5,1,0,0,0,0,0,0,0,0,4,2,7,2,4,3,0,0,0,0,0,0,0,0,1,3,3,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3797,岩井繁,イワイ シゲル,広島,B1,S,480619,1,51,169,62,O,3.98,17.2,11,10,122,0,0,0.19,18,44.4,0.2,4.2,20,15.0,0.2,4.8,25,24.0,0.19,4.1,20,10.0,0.2,4.4,13,7.6,0.18,4.2,26,3.8,0.2,4.6,B1,B1,B1,46.0,45.0,2025,1,2024-05-01,2024-10-31,77,6,2,0,3,1,5,1,0,0,0,0,0,0,0,2,1,4,5,4,4,0,0,0,0,0,0,0,0,2,4,4,8,2,5,0,0,0,0,0,0,0,0,0,2,8,2,4,4,0,0,0,0,0,0,0,0,1,0,2,3,3,4,0,0,0,0,0,0,0,0,0,1,0,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,広島
3800,牧宏次,マキ コウジ,東京,A1,S,490109,1,50,165,53,AB,6.26,43.0,23,17,93,2,1,0.16,18,77.7,0.15,2.6,14,50.0,0.14,3.0,15,60.0,0.16,2.9,14,35.7,0.16,2.6,18,22.2,0.18,3.3,14,7.1,0.2,4.6,B1,B1,B1,48.0,53.0,2025,1,2024-05-01,2024-10-31,77,9,5,2,1,1,0,0,0,0,0,0,0,0,0,5,2,4,2,0,1,0,0,0,0,0,0,0,0,3,6,4,2,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,2,0,0,0,0,0,0,0,0,3,1,5,5,0,4,0,0,0,0,0,0,0,0,0,1,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,神奈川
3801,五反田忍,ゴタンダ シノブ,大阪,B1,S,490115,2,50,162,52,B,4.42,30.7,13,15,91,0,0,0.17,14,71.4,0.21,3.6,18,44.4,0.2,3.9,15,13.3,0.19,3.3,16,18.7,0.13,2.3,16,18.7,0.15,2.8,12,16.6,0.18,3.2,B1,B1,B1,48.0,45.0,2025,1,2024-05-01,2024-10-31,77,8,2,0,1,1,2,0,0,0,0,0,0,0,0,1,7,2,1,2,5,0,0,0,0,0,0,0,0,0,2,1,2,5,5,0,0,0,0,0,0,0,0,2,1,3,3,5,2,0,0,0,0,0,0,0,0,1,2,2,1,4,6,0,0,0,0,0,0,0,0,1,1,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3802,森岡まき,モリオカ マキ,岡山,B1,S,490213,2,50,154,48,A,4.29,27.5,9,7,58,0,0,0.17,9,66.6,0.17,1.9,10,30.0,0.17,3.2,8,25.0,0.15,2.4,10,10.0,0.18,3.7,13,23.0,0.16,3.2,8,12.5,0.18,3.1,B1,B1,B1,44.0,45.0,2025,1,2024-05-01,2024-10-31,77,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,2,2,0,0,0,0,0,0,0,0,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,6,0,0,0,0,0,0,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3804,中渡修作,ナカワタリ シュウサク,福岡,B1,S,490328,1,50,160,56,A,3.95,17.3,4,14,104,0,0,0.16,12,50.0,0.17,3.3,17,23.5,0.18,3.4,21,23.8,0.15,2.9,21,14.2,0.12,2.4,16,0.0,0.17,3.4,17,0.0,0.21,4.4,B1,B1,B1,46.0,45.0,2025,1,2024-05-01,2024-10-31,77,3,3,1,2,1,2,0,0,0,0,0,0,0,0,0,4,5,4,2,1,1,0,0,0,0,0,0,0,1,4,2,5,5,3,0,0,0,0,0,0,0,1,0,3,5,3,3,7,0,0,0,0,0,0,0,0,0,0,1,8,2,5,0,0,0,0,0,0,0,0,0,0,1,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,鹿児島
3805,高橋英之,タカハシ ヒデユキ,東京,A2,S,490611,1,50,158,53,A,5.86,43.0,25,31,130,4,0,0.13,25,76.0,0.14,3.0,20,60.0,0.11,3.0,24,54.1,0.14,2.8,21,23.8,0.13,2.2,23,26.0,0.11,2.0,17,5.8,0.14,3.2,A2,A2,A2,51.0,51.0,2025,1,2024-05-01,2024-10-31,77,14,5,3,1,2,0,0,0,0,0,0,0,0,0,1,11,2,3,3,0,0,0,0,0,0,0,0,0,5,8,1,3,4,3,0,0,0,0,0,0,0,0,0,5,2,7,3,4,0,0,0,0,0,0,0,0,4,2,6,4,3,3,0,0,0,0,0,0,1,0,1,0,6,4,2,4,0,0,0,0,0,0,0,0,0,0,1,0,東京
3807,岡部哲,オカベ サトシ,埼玉,B1,S,491023,1,50,163,54,O,4.71,27.4,12,16,102,1,0,0.17,15,73.3,0.13,2.3,18,11.1,0.17,3.4,19,47.3,0.15,2.9,14,14.2,0.18,3.9,17,17.6,0.19,3.7,19,5.2,0.19,4.0,B1,B1,B1,46.0,48.0,2025,1,2024-05-01,2024-10-31,77,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,7,6,1,0,0,0,0,0,0,0,0,4,5,1,3,3,3,0,0,0,0,0,0,0,0,1,1,1,7,3,1,0,0,0,0,0,0,0,0,2,1,3,6,2,2,1,0,0,0,0,0,0,0,0,1,2,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
3808,秋田健太郎,アキタ ケンタロウ,埼玉,B1,S,500308,1,49,166,64,B,4.0,17.1,5,12,99,0,0,0.15,13,53.8,0.16,3.0,20,15.0,0.17,3.5,18,27.7,0.12,2.8,15,13.3,0.14,2.9,19,0.0,0.14,3.5,14,0.0,0.17,3.9,B1,B1,B1,46.0,46.0,2025,1,2024-05-01,2024-10-31,77,3,4,2,1,3,0,0,0,0,0,0,0,0,0,0,3,4,8,2,3,0,0,0,0,0,0,0,0,1,4,3,4,3,3,0,0,0,0,0,0,0,0,1,1,2,3,5,3,0,0,0,0,0,0,0,0,0,0,2,3,10,3,0,0,0,0,0,0,0,1,0,0,2,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
3809,吉田光,ヨシダ ミツル,佐賀,B1,S,500611,1,49,161,49,B,4.96,29.5,15,24,132,1,0,0.16,23,47.8,0.17,3.7,31,25.8,0.16,3.3,29,31.0,0.14,2.9,31,32.2,0.16,3.3,13,0.0,0.15,3.2,5,20.0,0.25,4.4,A2,B1,A2,50.0,49.0,2025,1,2024-05-01,2024-10-31,77,8,3,1,1,5,5,0,0,0,0,0,0,0,0,4,4,9,6,5,3,0,0,0,0,0,0,0,0,2,7,5,7,2,6,0,0,0,0,0,0,0,0,1,9,8,4,4,5,0,0,0,0,0,0,0,0,0,0,2,6,2,3,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
3811,石田章央,イシダ アキヒロ,静岡,A1,S,501210,1,49,167,55,B,6.35,48.6,44,29,150,4,1,0.15,34,91.1,0.15,3.0,26,53.8,0.17,3.5,25,36.0,0.13,3.0,18,38.8,0.16,2.9,28,28.5,0.16,3.1,19,21.0,0.15,3.8,A1,A1,A2,56.0,52.0,2025,1,2024-05-01,2024-10-31,77,25,6,2,1,0,0,0,0,0,0,0,0,0,0,3,11,4,3,2,3,0,0,0,0,0,0,0,0,6,3,5,5,1,5,0,0,0,0,0,0,0,0,5,2,2,6,3,0,0,0,0,0,0,0,0,0,4,4,5,6,5,4,0,0,0,0,0,0,0,0,1,3,4,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3812,山崎聖司,ヤマザキ セイジ,東京,B1,S,510103,1,48,172,53,AB,4.2,21.2,7,10,80,0,0,0.17,10,40.0,0.17,2.9,13,46.1,0.17,3.9,14,28.5,0.17,3.1,20,10.0,0.18,4.3,15,6.6,0.15,3.4,8,0.0,0.21,4.1,B1,B1,B1,46.0,45.0,2025,1,2024-05-01,2024-10-31,77,3,1,2,1,1,1,1,0,0,0,0,0,0,0,2,4,2,2,2,1,0,0,0,0,0,0,0,0,1,3,3,4,3,0,0,0,0,0,0,0,0,0,1,1,2,4,2,10,0,0,0,0,0,0,0,0,0,1,1,2,5,6,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,千葉
3813,佐藤大介,サトウ ダイスケ,愛知,A1,S,510124,1,48,162,54,B,6.24,43.0,30,29,137,2,0,0.17,29,82.7,0.16,2.9,27,40.7,0.17,3.3,23,34.7,0.17,3.3,17,41.1,0.13,3.4,23,34.7,0.16,3.7,18,5.5,0.21,4.7,A1,A1,A1,55.0,53.0,2025,1,2024-05-01,2024-10-31,77,19,5,2,3,0,0,0,0,0,0,0,0,0,0,3,8,6,5,4,1,0,0,0,0,0,0,0,0,3,5,8,4,2,1,0,0,0,0,0,0,0,0,3,4,6,2,2,0,0,0,0,0,0,0,0,0,2,6,4,5,2,4,0,0,0,0,0,0,0,0,0,1,5,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3814,金子貴志,カネコ タカシ,福井,B1,S,510301,1,48,161,52,A,4.96,28.5,14,12,91,0,0,0.19,13,69.2,0.15,3.9,12,41.6,0.18,3.8,15,26.6,0.17,4.4,19,15.7,0.21,4.4,18,27.7,0.23,4.8,14,0.0,0.21,4.6,B1,B1,B1,47.0,48.0,2025,1,2024-05-01,2024-10-31,77,7,2,2,0,0,2,0,0,0,0,0,0,0,0,1,4,2,1,1,3,0,0,0,0,0,0,0,0,2,2,5,2,3,1,0,0,0,0,0,1,0,0,2,1,5,3,6,1,1,0,0,0,0,1,0,0,2,3,1,8,3,1,0,0,0,0,0,0,0,0,0,0,1,3,7,3,0,0,0,0,0,0,0,0,0,0,1,0,福井
3820,樫葉次郎,カシバ ジロウ,徳島,B1,S,470320,1,52,164,60,AB,3.74,15.7,3,12,95,0,0,0.16,13,30.7,0.16,3.7,15,13.3,0.17,3.3,14,28.5,0.14,3.0,17,23.5,0.15,2.9,14,0.0,0.15,3.6,22,4.5,0.17,3.3,B1,B1,B1,46.0,44.0,2025,1,2024-05-01,2024-10-31,78,1,3,2,4,1,1,1,0,0,0,0,0,0,0,0,2,1,5,4,3,0,0,0,0,0,1,0,0,1,3,0,6,2,2,0,0,0,0,0,0,0,0,1,3,2,3,5,3,0,0,0,0,0,0,0,0,0,0,2,3,3,6,0,0,0,0,0,0,0,0,0,1,3,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,徳島
3822,平尾崇典,ヒラオ タカノリ,岡山,A1,S,471019,1,52,170,51,AB,6.88,50.0,44,29,146,5,0,0.15,33,84.8,0.15,3.4,27,62.9,0.15,3.2,17,47.0,0.17,3.8,25,28.0,0.16,3.5,26,26.9,0.17,3.7,18,33.3,0.13,3.0,A1,A2,A1,62.0,56.0,2025,1,2024-05-01,2024-10-31,78,25,3,1,1,3,0,0,0,0,0,0,0,0,0,4,13,3,2,1,4,0,0,0,0,0,0,0,0,2,6,4,4,1,0,0,0,0,0,0,0,0,0,5,2,8,3,4,3,0,0,0,0,0,0,0,0,4,3,6,10,2,1,0,0,0,0,0,0,0,0,4,2,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3825,宮嵜隆太郎,ミヤザキ リュウタロウ,福岡,B1,S,480624,1,51,169,62,AB,4.19,26.6,10,14,90,0,0,0.14,13,53.8,0.16,3.1,16,37.5,0.15,3.1,15,20.0,0.11,1.8,18,33.3,0.12,2.3,17,11.7,0.15,2.9,11,0.0,0.14,3.4,B1,B1,B1,46.0,45.0,2025,1,2024-05-01,2024-10-31,78,3,4,2,2,2,0,0,0,0,0,0,0,0,0,3,3,1,2,3,4,0,0,0,0,0,0,0,0,1,2,1,2,3,6,0,0,0,0,0,0,0,0,3,3,1,2,3,6,0,0,0,0,0,0,0,0,0,2,1,3,8,3,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,福岡
3826,村田修次,ムラタ シュウジ,東京,A2,S,480711,1,51,165,53,A,6.01,41.8,18,28,110,3,0,0.15,20,80.0,0.14,3.1,14,35.7,0.16,3.7,22,40.9,0.12,2.6,19,26.3,0.16,3.3,19,47.3,0.13,2.9,16,12.5,0.17,3.9,A1,A2,A2,53.0,53.0,2025,1,2024-05-01,2024-10-31,78,11,5,1,3,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,1,1,0,0,0,0,0,0,0,2,7,3,6,3,1,0,0,0,0,0,0,0,0,2,3,4,8,2,0,0,0,0,0,0,0,0,0,1,8,1,5,3,1,0,0,0,0,0,0,0,0,0,2,3,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,東京
3827,今泉徹,イマイズミ トオル,群馬,B1,S,480717,1,51,165,55,O,4.22,22.0,3,14,77,0,0,0.17,10,70.0,0.21,2.8,13,15.3,0.16,3.2,13,15.3,0.17,2.8,16,31.2,0.16,3.0,16,0.0,0.16,3.4,9,11.1,0.17,3.8,B1,B1,B1,47.0,46.0,2025,1,2024-05-01,2024-10-31,78,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,3,2,1,0,0,0,0,0,0,0,1,1,5,3,2,1,0,0,0,0,0,0,0,0,1,4,0,4,3,4,0,0,0,0,0,0,0,0,0,0,2,3,7,4,0,0,0,0,0,0,0,0,0,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,群馬
3828,明石正之,アカシ マサユキ,兵庫,A2,S,480822,1,51,160,51,O,5.61,37.2,20,18,102,1,0,0.17,22,100.0,0.14,2.9,16,18.7,0.16,3.6,18,33.3,0.16,2.9,14,21.4,0.19,3.7,19,21.0,0.17,4.1,13,0.0,0.19,3.6,A2,A2,A2,52.0,51.0,2025,1,2024-05-01,2024-10-31,78,16,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,2,0,0,0,0,0,0,0,0,2,4,2,6,1,3,0,0,0,0,0,0,0,0,1,2,2,4,3,2,0,0,0,0,0,0,0,0,0,4,3,5,6,1,0,0,0,0,0,0,0,0,0,0,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,兵庫
3831,安藤裕貴,アンドウ ヒロタカ,愛知,B2,S,490716,1,50,159,55,AB,4.39,21.4,5,1,28,0,0,0.15,5,60.0,0.16,3.4,6,16.6,0.13,3.6,4,0.0,0.14,3.0,6,16.6,0.13,2.5,2,0.0,0.15,4.0,5,20.0,0.19,4.8,B1,B1,B1,46.0,45.0,2025,1,2024-05-01,2024-10-31,78,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3832,下田哲也,シモダ テツヤ,香川,B1,S,490819,1,50,167,54,AB,4.91,25.6,6,22,109,0,0,0.16,16,43.7,0.15,3.3,19,47.3,0.16,3.5,22,22.7,0.16,3.5,16,12.5,0.16,3.1,20,25.0,0.15,3.1,16,0.0,0.18,4.6,B1,B1,B1,49.0,49.0,2025,1,2024-05-01,2024-10-31,78,3,4,4,1,4,0,0,0,0,0,0,0,0,0,1,8,4,2,2,2,0,0,0,0,0,0,0,0,0,5,9,5,3,0,0,0,0,0,0,0,0,0,0,2,5,4,4,1,0,0,0,0,0,0,0,0,2,3,5,3,6,1,0,0,0,0,0,0,0,0,0,0,1,2,9,3,0,0,0,0,0,0,1,0,0,0,0,0,香川
3833,中辻博訓,ナカツジ ヒロノリ,福井,A1,S,490827,1,50,169,54,B,6.62,48.9,45,28,149,6,2,0.12,36,88.8,0.12,1.9,21,52.3,0.12,2.2,25,36.0,0.13,2.8,28,46.4,0.12,2.0,25,28.0,0.12,2.4,13,7.6,0.14,2.5,A1,A1,A2,54.0,53.0,2025,1,2024-05-01,2024-10-31,78,25,7,2,2,0,0,0,0,0,0,0,0,0,0,6,5,7,1,2,0,0,0,0,0,0,0,0,0,6,3,9,3,1,2,0,0,0,0,0,0,0,1,6,7,6,4,2,2,0,0,0,0,0,0,1,0,2,5,7,5,5,1,0,0,0,0,0,0,0,0,0,1,2,1,7,2,0,0,0,0,0,0,0,0,0,0,0,1,福井
3834,細川明人,ホソカワ アキト,岡山,B1,S,491225,1,50,166,58,O,4.96,31.2,15,15,96,0,0,0.17,15,80.0,0.15,3.9,20,30.0,0.16,3.0,18,38.8,0.18,3.2,12,16.6,0.15,2.8,18,11.1,0.18,3.6,13,7.6,0.19,4.2,B1,B1,B1,45.0,48.0,2025,1,2024-05-01,2024-10-31,78,8,4,0,1,2,0,0,0,0,0,0,0,0,0,2,4,3,5,3,3,0,0,0,0,0,0,0,0,3,4,2,4,2,3,0,0,0,0,0,0,0,0,0,2,1,6,0,3,0,0,0,0,0,0,0,0,1,1,4,4,4,4,0,0,0,0,0,0,0,0,1,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3837,秋山広一,アキヤマ ヒロカズ,香川,A2,S,500607,1,49,167,54,O,6.1,45.1,24,32,124,3,0,0.15,24,91.6,0.15,2.6,19,52.6,0.17,4.0,20,35.0,0.15,3.0,22,36.3,0.13,2.4,20,25.0,0.15,3.4,19,21.0,0.18,4.2,A2,A1,A2,53.0,52.0,2025,1,2024-05-01,2024-10-31,78,16,6,0,1,0,1,0,0,0,0,0,0,0,0,1,9,3,2,3,1,0,0,0,0,0,0,0,0,3,4,4,3,5,1,0,0,0,0,0,0,0,0,4,4,7,1,3,3,0,0,0,0,0,0,0,0,0,5,6,3,4,2,0,0,0,0,0,0,0,0,0,4,5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,香川
3838,伊藤啓三,イトウ ケイゾウ,埼玉,A2,S,500620,1,49,166,53,A,6.05,44.2,23,38,138,4,0,0.14,25,80.0,0.15,2.5,24,41.6,0.14,3.5,22,54.5,0.13,2.1,21,47.6,0.12,2.4,22,27.2,0.14,2.4,24,12.5,0.17,3.0,A2,A2,A2,51.0,52.0,2025,1,2024-05-01,2024-10-31,78,14,6,2,3,0,0,0,0,0,0,0,0,0,0,1,9,7,2,1,4,0,0,0,0,0,0,0,0,4,8,2,3,2,3,0,0,0,0,0,0,0,0,3,7,9,1,0,1,0,0,0,0,0,0,0,0,1,5,4,4,5,3,0,0,0,0,0,0,0,0,0,3,4,9,5,2,0,0,0,0,0,0,1,0,0,0,0,0,埼玉
3839,川合理司,カワイ マサジ,静岡,B1,S,500805,1,49,168,64,A,3.87,18.0,8,9,94,0,0,0.17,13,53.8,0.17,3.3,17,17.6,0.17,4.2,17,5.8,0.15,2.9,13,0.0,0.17,3.5,18,22.2,0.17,3.8,16,12.5,0.22,4.8,B1,B1,B1,44.0,44.0,2025,1,2024-05-01,2024-10-31,78,5,2,0,1,2,2,1,0,0,0,0,0,0,0,1,2,2,3,7,2,0,0,0,0,0,0,0,0,1,0,3,2,6,5,0,0,0,0,0,0,0,0,0,0,6,1,3,3,0,0,0,0,0,0,0,0,1,3,1,5,4,4,0,0,0,0,0,0,0,0,0,2,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3841,佐々木和伸,ササキ カズノブ,徳島,A2,S,510512,1,48,170,56,A,5.9,38.4,21,19,104,1,0,0.19,22,81.8,0.17,3.9,17,41.1,0.21,4.5,16,25.0,0.2,4.1,17,29.4,0.19,4.6,14,28.5,0.17,4.6,18,11.1,0.22,5.0,A2,A2,A1,49.0,52.0,2025,1,2024-05-01,2024-10-31,78,13,5,2,1,1,0,0,0,0,0,0,0,0,0,2,5,3,5,1,1,0,0,0,0,0,0,0,0,1,3,3,6,1,2,0,0,0,0,0,0,0,0,2,3,5,5,1,1,0,0,0,0,0,0,0,0,3,1,2,4,4,0,0,0,0,0,0,0,0,0,0,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,徳島
3842,星野太郎,ホシノ タロウ,三重,A2,S,510621,1,48,160,52,O,5.84,41.8,30,32,148,0,0,0.17,31,83.8,0.15,2.7,22,50.0,0.17,4.1,28,50.0,0.15,3.6,26,26.9,0.2,3.6,27,14.8,0.17,3.3,14,0.0,0.19,4.6,A2,A2,A2,51.0,51.0,2025,1,2024-05-01,2024-10-31,78,23,3,1,0,2,2,0,0,0,0,0,0,0,0,3,8,4,2,4,1,0,0,0,0,0,1,0,0,3,11,5,4,3,2,0,0,0,0,0,0,0,0,1,6,8,4,3,4,0,0,0,0,0,0,0,0,0,4,6,6,8,2,0,0,0,0,0,0,1,0,0,0,5,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,三重
3843,上之晃弘,ウエノ アキヒロ,長崎,B1,S,510709,1,48,171,53,A,4.6,27.0,17,19,133,0,0,0.16,20,85.0,0.15,2.8,21,19.0,0.15,3.5,28,32.1,0.17,3.4,25,16.0,0.15,3.2,20,10.0,0.16,3.5,19,0.0,0.16,3.8,B1,A2,B1,49.0,47.0,2025,1,2024-05-01,2024-10-31,78,10,7,1,1,1,0,0,0,0,0,0,0,0,0,0,4,5,5,6,1,0,0,0,0,0,0,0,0,4,5,3,6,4,6,0,0,0,0,0,0,0,0,3,1,3,5,8,5,0,0,0,0,0,0,0,0,0,2,3,4,6,5,0,0,0,0,0,0,0,0,0,0,3,2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,長崎
3845,中谷朋子,ナカタニ トモコ,兵庫,A1,S,510929,2,48,159,44,A,6.49,47.3,28,26,114,3,1,0.19,30,83.3,0.18,3.6,28,50.0,0.19,4.6,21,23.8,0.2,4.1,23,26.0,0.21,4.1,10,40.0,0.18,3.7,2,0.0,0.26,5.5,A2,A1,A1,55.0,56.0,2025,1,2024-05-01,2024-10-31,78,21,4,2,0,1,2,0,0,0,0,0,0,0,0,4,10,8,1,4,1,0,0,0,0,0,0,0,0,1,4,6,3,5,2,0,0,0,0,0,0,0,0,1,5,7,7,2,1,0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,兵庫
3848,川上聡介,カワカミ ソウスケ,愛知,A2,S,520717,1,47,168,56,O,5.61,36.1,25,22,130,2,0,0.15,21,61.9,0.16,2.7,20,40.0,0.13,3.1,25,44.0,0.13,2.6,19,31.5,0.15,3.1,18,33.3,0.15,3.2,27,11.1,0.17,3.5,B1,B1,B1,47.0,50.0,2025,1,2024-05-01,2024-10-31,78,12,1,5,2,1,0,0,0,0,0,0,0,0,0,3,5,5,2,2,2,0,0,0,0,0,0,1,0,4,7,5,3,3,3,0,0,0,0,0,0,0,0,3,3,4,3,4,2,0,0,0,0,0,0,0,0,2,4,5,3,2,2,0,0,0,0,0,0,0,0,1,2,5,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3849,中岡正彦,ナカオカ マサヒコ,香川,A2,S,521018,1,47,166,53,O,6.66,48.8,29,13,86,3,2,0.13,15,86.6,0.14,2.5,18,38.8,0.15,3.3,16,56.2,0.14,3.0,22,45.4,0.13,2.5,14,14.2,0.1,2.3,1,100.0,0.04,1.0,A2,A1,A1,52.0,53.0,2025,1,2024-05-01,2024-10-31,78,12,1,2,0,0,0,0,0,0,0,0,0,0,0,3,4,6,2,2,1,0,0,0,0,0,0,0,0,5,4,2,3,1,1,0,0,0,0,0,0,0,0,7,3,4,3,2,3,0,0,0,0,0,0,0,0,1,1,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,愛媛
3850,小川知行,オガワ トモユキ,群馬,B1,S,470626,1,52,162,53,A,4.53,23.6,13,13,110,0,0,0.15,18,72.2,0.14,2.9,17,17.6,0.15,3.8,19,15.7,0.16,3.6,16,12.5,0.11,2.1,20,5.0,0.14,2.8,20,20.0,0.18,4.0,B1,B1,B1,49.0,47.0,2025,1,2024-05-01,2024-10-31,79,8,5,1,1,2,1,0,0,0,0,0,0,0,0,1,2,1,2,9,2,0,0,0,0,0,0,0,0,1,2,7,6,2,1,0,0,0,0,0,0,0,0,1,1,4,0,6,4,0,0,0,0,0,0,0,0,1,0,4,6,3,5,1,0,0,0,0,0,0,0,1,3,3,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,群馬
